G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
0,0,0,0,-2.898117187,-22.79453595,22.37313789,0.587419114,-0.343815009,-0.243604105,5
1,0,1,1,726.5897635,43.7361601,42.20342338,0.037092272,-0.375029003,0.337936731,2
0,0,0,0,53.93245204,11.72529967,-68.94425442,0.021779037,0.526408393,-0.54818743,5
1,0,1,1,-623.5812659,-209.5741477,-48.85150933,-0.040274261,0.374697286,-0.334423025,2
0,0,0,0,-38.19273295,93.80729777,-58.50895854,-0.593406298,0.16017668,0.433229618,5
0,0,0,0,1.809045629,85.58214872,-90.72164987,-0.575582481,0.501113559,0.074468922,5
0,1,1,0,-60.9032408,-1.80287448,65.0413699,-0.484069569,-0.042187413,0.526256982,4
0,1,1,0,-69.38584423,319.9978195,-248.2523755,-0.377544387,-0.039922695,0.417467082,4
1,1,1,1,786.0193367,-742.2650531,-37.45577671,0.000599383,-0.047519763,0.04692038,1
0,1,1,1,-791.3945377,57.49216426,735.918587,-0.034262906,0.038738081,-0.004475176,0
0,0,0,0,45.93912346,-23.67489579,-25.32071433,0.407036428,0.187277385,-0.594313812,5
0,1,1,0,-31.76893358,-463.23271,497.4519834,-0.483631345,-0.032320088,0.515951433,4
1,0,0,1,-645.2539919,-6.233563536,-35.13080168,-0.213092673,0.539522415,-0.326429742,3
0,0,0,0,-9.64317704,86.3550343,-79.61460776,-0.607884843,0.412126528,0.195758315,5
1,0,0,1,655.0339753,7.342407392,34.57096274,0.208100305,-0.535124124,0.327023819,3
0,1,1,1,772.8468729,-765.3450115,-5.353210923,-0.001111122,-0.036186299,0.037297421,0
1,0,1,1,-678.0731603,-127.2530002,-45.73047926,-0.038860294,0.376539395,-0.337679101,2
1,1,1,1,-385.8831832,-495.636613,881.5175326,-0.042362306,0.020093209,0.022269097,1
0,1,1,0,-2.659627609,-701.794087,706.9567708,-0.359953403,-0.016655879,0.376609281,4
0,1,1,0,39.68524347,-743.4740145,706.321032,-0.018727812,0.015230118,0.003497694,4
0,1,1,0,36.57517192,228.2748704,-262.1335311,0.501190294,0.039541536,-0.54073183,4
0,1,1,1,-143.3252887,-698.8105332,844.3008472,-0.039936906,0.008326238,0.031610669,0
1,0,0,1,827.9290572,65.23509087,-14.91718724,-0.181270132,-0.008740137,0.190010269,3
1,0,0,1,-102.2590838,-53.38337176,49.35289408,0.382477552,-0.540228016,0.157750464,3
0,1,1,1,-16.28520814,774.0798586,-755.7534826,0.037114489,-0.000896342,-0.036218146,0
0,1,1,1,-703.9695747,-108.7210846,814.7834707,-0.038326675,0.034830595,0.00349608,0
0,1,1,1,-765.2478539,2.014490986,765.2488015,-0.035760502,0.03758221,-0.001821708,0
0,0,0,0,12.63511275,-27.61594754,11.6664199,0.586840206,-0.212012956,-0.37482725,5
0,1,1,0,-61.78060915,679.2819792,-614.9685276,-0.10675227,-0.024032312,0.130784581,4
1,0,0,1,-871.6323618,-57.66764792,4.163646507,0.103374016,0.140692578,-0.244066594,3
0,0,0,0,-25.00312775,-8.983414052,30.53128591,0.526363948,-0.48539246,-0.040971489,5
0,1,1,1,386.9296664,495.5412021,-880.3435857,0.042341971,-0.020041165,-0.022300806,0
0,0,0,0,52.53693862,17.99808412,-73.69515505,-0.05377875,0.563409196,-0.509630447,5
1,0,1,1,774.1975078,-762.4861693,-14.25989639,0.000276312,-0.151406135,0.151129823,2
0,0,0,0,-28.15461268,-8.776529264,33.72881981,0.509232485,-0.506819352,-0.002413134,5
0,0,0,0,54.28912435,6.742706148,-64.44933789,0.087385158,0.48759044,-0.574975598,5
1,1,1,1,-476.046462,882.4330443,-406.388846,0.020991415,0.021380096,-0.042371511,1
0,0,0,0,43.86976705,37.4501963,-84.35479047,-0.246899285,0.619885007,-0.372985722,5
0,0,0,0,-23.39029236,94.96324138,-74.82645513,-0.619536146,0.312784608,0.306751538,5
0,1,1,0,-59.45625877,702.7244725,-640.8233411,-0.075380042,-0.021768528,0.09714857,4
0,0,0,0,43.45036562,40.35347161,-87.20992054,-0.2396588,0.620910038,-0.381251238,5
1,1,1,1,-194.1426387,-666.2279584,860.4456759,-0.037574403,0.010046769,0.027527633,1
0,0,0,0,-43.07159054,96.13206659,-56.18467431,-0.579140947,0.114952582,0.464188365,5
1,0,1,1,84.96782703,-806.0203718,-54.62856958,-0.035426416,0.205211838,-0.169785421,2
0,1,1,1,637.3895131,-848.4127048,213.0159046,-0.011873662,-0.029258305,0.041131967,0
0,1,1,1,411.7191473,472.2961408,-881.8875965,0.042362987,-0.021204217,-0.02115877,0
0,0,0,0,38.16977854,50.49022958,-91.66298899,-0.3172018,0.627874757,-0.310672957,5
1,1,1,1,796.7984953,-728.0464612,-52.91080116,0.001929324,-0.057638959,0.055709635,1
0,0,0,0,17.51467302,68.33648981,-88.76173476,-0.503890443,0.570626792,-0.066736348,5
0,1,1,1,433.6079208,-455.246627,23.77961421,0.033423213,-0.521371644,0.487948432,0
1,0,1,1,-266.3896639,-589.9139956,-57.61379111,-0.041735594,0.313717493,-0.2719819,2
0,0,0,0,51.31212912,21.88225777,-76.35330464,-0.091654837,0.579110277,-0.487455441,5
1,0,0,1,-634.539222,-70.76676253,33.20366386,0.303936985,-0.241351566,-0.062585419,3
0,1,1,1,-282.520078,-582.6626748,867.2679356,-0.041859067,0.015243878,0.026615189,0
0,1,1,1,831.0011151,-152.8714899,-676.0729019,0.031280964,-0.040332181,0.009051216,0
0,0,0,0,-36.43239762,93.73837906,-60.20093154,-0.598503919,0.178610686,0.419893232,5
0,1,1,1,-71.57316564,799.2066091,-725.5131001,0.0357743,0.001754535,-0.037528835,0
1,1,1,1,10.78956409,759.5317469,-770.3235747,0.037728715,-0.002210963,-0.035517752,1
0,1,1,0,7.957618246,569.4419117,-574.7001288,0.442370844,0.026808529,-0.469179373,4
0,1,1,0,-25.45282235,765.0031002,-736.907175,0.259636365,0.006375513,-0.266011879,4
0,1,1,0,10.13722405,552.111885,-559.6438973,0.449728554,0.027829413,-0.477557968,4
0,0,0,0,-72.13605962,62.55131645,6.232850873,-0.097154103,-0.457479539,0.554633642,5
1,1,1,1,-689.0462929,-130.1681611,819.4356991,-0.043945511,0.034938788,0.009006722,1
1,0,0,1,-330.4298681,24.38312949,-46.89399661,-0.328185181,0.605592767,-0.277407586,3
0,1,1,1,-485.2650839,209.52712,277.9255646,0.164855761,-0.017569812,-0.147285949,0
1,0,0,1,-315.8697134,-63.2679518,45.92055281,0.374063394,-0.455018328,0.080954933,3
1,0,1,1,762.074638,-26.13498593,38.97671381,0.035374332,-0.371234696,0.335860364,2
1,1,1,1,621.7839643,-863.3259057,241.5577655,-0.012773795,-0.028614723,0.041388518,1
0,1,1,0,50.14124356,-651.5049826,603.8512146,0.122837528,0.025654051,-0.148491579,4
0,0,0,0,50.50337826,-17.80006008,-32.69661208,0.383279555,0.217612874,-0.600892429,5
0,1,1,0,38.74463939,-770.3062308,734.18942,-0.026051106,0.01311955,0.012931557,4
1,0,0,1,499.8638595,-9.298764135,42.02422361,0.277322907,-0.586686809,0.309363902,3
0,1,1,0,29.15340016,-774.2826933,747.6216603,-0.128477343,0.006241042,0.122236302,4
0,1,1,1,826.1512762,-139.1846991,-684.9100514,0.031725294,-0.040125513,0.008400219,0
0,0,0,0,-67.26965972,41.61385091,22.67417448,0.075155787,-0.544566412,0.469410625,5
1,0,1,1,240.2406747,610.4945467,57.72404404,0.041477737,-0.307010819,0.265533082,2
0,1,1,0,-69.97128775,427.3354964,-354.8918095,-0.319959996,-0.037276964,0.35723696,4
1,1,1,1,517.209451,361.4788035,-878.6890158,0.041934007,-0.026148002,-0.015786005,1
0,0,0,0,-42.23490128,96.18388651,-57.07348375,-0.582471698,0.12434089,0.458130808,5
1,0,1,1,179.6053031,-842.5460294,-52.23236741,-0.032664432,0.169328637,-0.136664205,2
0,1,1,1,155.7159767,-830.3032834,676.6660869,-0.033510356,-0.005680615,0.039190971,0
1,0,0,1,871.3992642,45.64515551,8.340011379,-0.00841603,-0.282839303,0.291255333,3
0,1,1,0,5.28904942,594.0718476,-596.7615278,0.430847267,0.025237498,-0.456084766,4
1,0,1,1,-646.3848477,849.9860885,27.73232504,0.010565803,0.060703826,-0.07126963,2
0,0,0,0,49.42242797,30.67927738,-82.77702051,-0.14012773,0.598024759,-0.457897028,5
0,0,0,0,50.64045309,24.15987817,-78.08273058,-0.101603729,0.583460936,-0.481857206,5
1,1,1,1,700.1068798,-817.1322321,117.023089,-0.007347343,-0.032423951,0.039771294,1
1,1,1,1,642.4584813,203.8802571,-846.3390358,0.040078531,-0.031934873,-0.008143658,1
1,0,1,1,687.1247281,112.4847118,45.16552649,0.038635457,-0.376546191,0.337910734,2
0,0,0,0,10.12836489,-28.3169923,14.9982853,0.590386016,-0.238880572,-0.351505444,5
0,1,1,1,323.3471605,551.4618383,-872.682738,0.042107551,-0.01704983,-0.025057722,0
0,0,0,0,53.80841037,18.02331881,-74.18341874,-0.017363051,0.547967883,-0.530604832,5
1,0,1,1,106.271228,704.2603997,57.42050957,0.039629325,-0.269128767,0.229499443,2
0,0,0,0,-60.0918643,87.43635786,-30.23055455,-0.452237092,-0.122771649,0.57500874,5
0,1,1,1,-397.6490569,-483.3399558,882.9972976,-0.042370065,0.020661762,0.021708303,0
0,1,1,1,849.2978679,-208.5802077,-638.5795148,0.029516693,-0.041132516,0.011615822,0
0,1,1,1,180.4266328,-851.5256269,673.2590316,-0.032092555,-0.007192393,0.039284948,0
0,0,0,0,55.02548714,1.476713205,-59.66780396,0.116472226,0.467287017,-0.583759243,5
0,0,0,0,-69.61126761,49.40082929,17.22651075,-0.00068677,-0.512065647,0.512752417,5
1,0,0,1,-841.2982145,-36.61984365,-15.93939033,-0.051487414,0.363182779,-0.311695364,3
0,0,0,0,-71.61257561,71.50246635,-3.119099742,-0.207633336,-0.380066086,0.587699422,5
0,1,1,1,413.0898846,-436.1894566,25.24087471,0.034223079,-0.525392992,0.491169912,0
1,1,1,1,-543.9318484,874.6635996,-330.7337764,0.017442749,0.024724622,-0.042167371,1
0,1,1,1,-866.6316122,288.1413565,580.5097658,-0.026471734,0.041902623,-0.015430888,0
1,1,1,1,-820.3453572,125.750973,694.5921206,-0.032208919,0.039982616,-0.007773697,1
1,0,0,1,-851.7073963,-62.35845003,10.36695198,0.148747618,0.065717276,-0.214464894,3
0,1,1,1,-794.0849552,732.137759,64.05413351,-0.001309021,0.037336367,-0.036027346,0
0,0,0,0,53.35626953,-7.652056731,-48.99798795,0.233251758,0.375970853,-0.609222611,5
0,0,0,0,-51.35265884,93.30107391,-44.95161781,-0.532994892,0.009907699,0.523087194,5
0,0,0,0,43.86198599,41.62467055,-88.36023143,-0.240189294,0.6217406,-0.381551305,5
1,1,1,1,744.9993592,38.97424493,-783.9732946,0.036803489,-0.036591985,-0.000211504,1
0,0,0,0,38.22611829,46.26952818,-87.52784984,-0.323298781,0.624681425,-0.301382644,5
0,1,1,1,-852.3728555,626.3617512,228.0362505,-0.009221571,0.040434403,-0.031212832,0
1,0,0,1,-768.5003624,-50.20716439,-19.46433724,-0.02191406,0.315927607,-0.294013547,3
1,0,0,1,131.6160373,-39.22181374,49.60233097,0.365107892,-0.59348447,0.228376577,3
1,0,1,1,328.3663527,-27.65697938,41.15540638,0.328907932,-0.604030311,0.275122378,2
1,0,1,1,356.0876629,512.7629777,56.77858168,0.042295171,-0.334681095,0.292385923,2
1,1,1,1,-586.4918404,306.9212276,280.5863695,0.005595383,0.018677272,-0.024272655,1
1,1,1,1,658.6921589,79.79889691,15.81988162,0.103712964,-0.420881497,0.317168533,1
1,0,0,1,836.6843849,64.33952313,-13.41312243,-0.170592084,-0.027766145,0.198358229,3
0,0,0,0,-50.84433874,14.85025427,32.6579389,0.343998571,-0.581628226,0.237629654,5
1,0,1,1,457.7796443,-889.7883983,-40.77400311,-0.021598434,0.045394039,-0.023795605,2
0,0,0,0,45.52573518,34.47685335,-83.03829076,-0.220316594,0.615609552,-0.395292958,5
0,1,1,0,29.62030417,331.4275232,-358.3317174,0.498285916,0.03700301,-0.535288926,4
1,0,0,1,874.6329242,48.14430856,6.012833637,-0.026488019,-0.257283217,0.283771236,3
0,0,0,0,47.09567428,35.65053171,-85.51795474,-0.186252764,0.610985856,-0.424733093,5
1,1,1,1,-527.9872064,-349.7666588,877.7516018,-0.041854482,0.026729122,0.01512536,1
1,0,1,1,-71.2978424,799.9364561,54.91758441,0.035777176,-0.210134798,0.174357621,2
1,1,1,1,-458.9693492,-424.5892609,883.5563611,-0.042295696,0.023515104,0.018780592,1
0,0,0,0,-70.57908978,53.22853751,14.00187957,-0.002225935,-0.50980214,0.512028075,5
0,0,0,0,53.19256425,15.47397358,-71.95177741,-0.016265881,0.546330869,-0.530064988,5
0,1,1,1,154.0573755,-843.1929888,691.296066,-0.032262483,-0.0060804,0.038342883,0
1,0,0,1,291.9845155,-27.48464567,47.65134712,0.337114398,-0.605853549,0.268739151,3
1,0,0,1,-90.41138834,41.95609501,-49.8152663,-0.370101569,0.587073495,-0.216971925,3
0,1,1,1,-831.686159,673.3693649,160.3429136,-0.005949458,0.039313204,-0.033363747,0
1,1,1,1,447.1214958,436.2340027,-883.3577621,0.042278708,-0.022869963,-0.019408745,1
1,0,0,1,-671.3761076,-70.73975011,30.79673152,0.288729735,-0.205977999,-0.082751736,3
0,0,0,0,24.30678078,-28.65137241,1.034315021,0.558492268,-0.093747332,-0.464744936,5
0,0,0,0,29.90690879,-30.8081652,-2.162288144,0.538309323,-0.038773178,-0.499536145,5
0,1,1,1,882.6243232,-378.9239299,-501.559575,0.022776438,-0.042393374,0.019616937,0
0,0,0,0,-58.36206614,91.48693605,-36.24276943,-0.478500691,-0.084049287,0.562549978,5
1,0,0,1,825.816757,65.64472332,-15.67786379,-0.186429853,0.000777312,0.185652541,3
0,1,1,1,517.1945764,-888.0613385,373.0212021,-0.018803679,-0.02344849,0.042252169,0
1,0,0,1,-302.8746068,-62.76002852,46.224138,0.375294808,-0.461246975,0.085952167,3
1,0,0,1,-837.2580039,-35.66375868,-16.68065508,-0.057438349,0.370756187,-0.313317837,3
1,0,0,1,172.1651957,-36.40425445,49.27569951,0.359282124,-0.598577816,0.239295691,3
1,0,0,1,-276.9369379,-61.70189751,46.79299476,0.377467931,-0.473361282,0.095893351,3
1,1,1,1,849.3948693,-635.8045647,-213.5925675,0.008523928,-0.040156222,0.031632295,1
0,0,0,0,-39.92296022,93.81363549,-56.78451274,-0.587735118,0.141602337,0.446132781,5
0,0,0,0,36.68611611,-29.14175063,-10.60526141,0.497380978,0.0467721,-0.544153078,5
1,1,1,1,285.3417408,-878.8727078,593.5634019,-0.028526305,-0.012264443,0.040790749,1
0,1,1,0,-42.41158143,783.1382064,-738.1257496,0.121268065,-0.006223218,-0.115044847,4
0,1,1,1,555.5842355,-872.4331442,318.8431541,-0.01687652,-0.025192573,0.042069093,0
1,0,1,1,862.1627462,-338.8712682,21.38220928,0.02485935,-0.325018962,0.300159612,2
1,0,0,1,-129.5944422,-54.81733194,49.09085767,0.382743774,-0.531342723,0.148598949,3
0,1,1,1,-774.3340254,224.0667364,552.4502797,-0.053908427,0.042630581,0.011277846,0
1,0,0,1,-640.3485374,-13.95284145,-31.04437798,-0.170012721,0.506002437,-0.335989716,3
1,1,1,1,-817.4788778,698.8505824,118.6260318,-0.003974649,0.038538725,-0.034564077,1
0,0,0,0,-55.47969597,20.27326902,31.99393277,0.288721373,-0.585969423,0.29724805,5
1,0,0,1,737.961944,18.26426913,28.50750554,0.155261338,-0.484075113,0.328813775,3
0,0,0,0,-29.12515891,92.83929443,-66.61131216,-0.613066835,0.250582014,0.362484821,5
0,0,0,0,-18.82551611,-17.51423878,33.37697275,0.548196414,-0.460846997,-0.087349417,5
1,1,1,1,-411.8009818,-486.9142097,898.8304101,-0.03545115,0.019449062,0.016002088,1
0,1,1,1,773.558935,-756.5848769,-14.98433856,-0.000723869,-0.042839905,0.043563774,0
0,1,1,0,-25.68678398,-516.6702372,544.6227565,-0.46662897,-0.029272061,0.495901032,4
0,0,0,0,6.280699803,-27.28959514,17.81732657,0.592324225,-0.272766573,-0.319557652,5
0,0,0,0,52.27047049,18.68322551,-73.99406965,-0.072243302,0.570792645,-0.498549343,5
0,0,0,0,-55.15801629,93.19789417,-41.15927594,-0.507520034,-0.036878994,0.544399028,5
0,0,0,0,-54.80626612,94.77867794,-43.21436969,-0.513479479,-0.026635258,0.540114737,5
1,1,1,1,-461.3169593,202.9152542,259.2541877,0.190777897,-0.025236736,-0.165541161,1
0,1,1,0,-41.13437343,-344.6071983,388.0826819,-0.503437699,-0.036307712,0.539745411,4
1,0,1,1,-304.25865,243.5363745,42.67067962,0.097053189,0.089764942,-0.186818131,2
0,1,1,0,27.38434172,364.3161396,-389.0814645,0.49521859,0.035992211,-0.5312108,4
0,0,0,0,48.78098786,29.44618705,-81.63684896,-0.139612634,0.597190909,-0.457578276,5
0,1,1,0,-62.01192121,673.1884227,-608.7431134,-0.114381095,-0.024551267,0.138932362,4
0,1,1,0,-55.56045594,-111.9051199,169.7047562,-0.501039253,-0.041261565,0.542300818,4
0,1,1,1,-591.642859,-271.1013606,864.7557882,-0.04103441,0.029691057,0.011343353,0
0,0,0,0,-17.48434526,-16.29127237,30.57667903,0.554136961,-0.447499247,-0.106637714,5
1,1,1,1,-724.6590838,799.8908445,-75.23402444,0.005319614,0.033757796,-0.03907741,1
0,0,0,0,13.1970669,73.8897746,-90.22880441,-0.526137753,0.555360526,-0.029222772,5
0,0,0,0,4.334074613,-26.68562396,19.15936708,0.592396885,-0.289284751,-0.303112134,5
1,1,1,1,427.9823917,22.56963954,6.946559475,0.279356633,-0.559556596,0.280199963,1
0,0,0,0,42.68102901,43.60879203,-89.19614835,-0.25774746,0.624145947,-0.366398488,5
0,1,1,1,-222.046016,852.3831937,-628.2989501,0.031333024,0.009014401,-0.040347425,0
1,0,0,1,34.27471919,48.52142353,-50.09609847,-0.378909251,0.56365276,-0.184743509,3
0,0,0,0,-70.42926321,69.40315693,-1.851922527,-0.22408607,-0.367755547,0.591841617,5
0,0,0,0,46.58906624,36.64634909,-86.02657394,-0.195360633,0.613144504,-0.41778387,5
0,1,1,0,-37.49494103,-387.935216,427.6803393,-0.497806692,-0.034868181,0.532674873,4
0,1,1,1,-745.0852479,75.19747075,672.0678363,-0.01352777,0.032489701,-0.018961931,0
0,1,1,1,289.8594201,-867.142163,579.281209,-0.029041945,-0.012175504,0.041217449,0
0,1,1,1,53.25717335,737.9944483,-789.1294436,0.038613247,-0.004227883,-0.034385364,0
0,0,0,0,-20.14477017,92.76651334,-75.75345653,-0.618910836,0.336698393,0.282212444,5
1,0,1,1,642.8719446,181.4802222,47.85381759,0.039881567,-0.375703451,0.335821884,2
1,1,1,1,825.4637504,-139.9442733,-685.5217407,0.031717985,-0.040110512,0.008392527,1
1,0,1,1,-858.7556217,576.4809431,-3.747735949,-0.013054673,0.250374469,-0.237319796,2
0,1,1,0,-12.08348848,-630.964341,645.3371695,-0.411581807,-0.021892243,0.433474051,4
1,0,0,1,183.8365794,57.52152629,-48.42204765,-0.382138015,0.512008417,-0.129870402,3
1,0,1,1,-410.2897382,888.9679939,43.2643743,0.023834039,-0.068764447,0.044930408,2
1,1,1,1,30.90775471,-780.4104949,749.5004826,-0.036836953,0.000304696,0.036532257,1
0,0,0,0,-63.68742498,84.04708844,-23.2437836,-0.40386473,-0.186606625,0.590471356,5
1,0,1,1,572.5704951,35.77917395,31.84429632,0.199190947,-0.51131449,0.312123543,2
1,0,0,1,423.4754726,66.67780217,-43.17289713,-0.360589795,0.40128261,-0.040692815,3
1,1,1,1,708.4883805,-811.7426587,103.252016,-0.006691141,-0.032847177,0.039538318,1
0,0,0,0,-51.93051265,17.17260573,31.29420216,0.335723768,-0.581772766,0.246048998,5
1,0,1,1,453.0075941,417.5130799,54.98815397,0.042295968,-0.353673606,0.311377637,2
1,1,1,1,184.3565111,-15.80958491,18.07180584,0.351902474,-0.585103745,0.233201271,1
1,0,1,1,825.2611662,-675.5125238,-5.318929936,0.006582676,-0.203286728,0.196704052,2
0,0,0,0,-54.84889465,17.77846432,34.09566517,0.289724562,-0.587444719,0.297720157,5
1,0,0,1,-393.2172171,19.0938761,-45.40414865,-0.311720778,0.602171704,-0.290450926,3
0,1,1,1,678.7268516,-837.4108535,160.8351317,-0.008884422,-0.03144799,0.040332412,0
0,0,0,0,-70.9799982,56.90288222,11.09089341,-0.076717197,-0.471197088,0.547914285,5
0,0,0,0,34.68378634,51.0558634,-88.77039644,-0.363158883,0.622118994,-0.258960111,5
0,1,1,0,9.095615932,-757.2741706,750.7101344,-0.286597738,-0.009088848,0.295686586,4
1,0,0,1,-289.9871448,-62.23931515,46.51363343,0.376425879,-0.467361767,0.090935888,3
0,0,0,0,55.34225649,0.223898168,-58.61237772,0.116975997,0.466546168,-0.583522165,5
1,0,1,1,857.7890927,-312.8574221,23.05782066,0.025924117,-0.330829991,0.304905874,2
0,0,0,0,-72.30018326,68.68947591,0.25655953,-0.162525405,-0.413757668,0.576283073,5
1,1,1,1,-611.7800268,-252.8483539,864.8053206,-0.038073347,0.029524934,0.008548412,1
0,1,1,0,15.56708471,497.4602599,-510.319949,0.468554099,0.03070885,-0.499262949,4
1,0,1,1,861.1404213,-327.6940609,22.21668483,0.025503493,-0.328036219,0.302532726,2
1,0,1,1,744.05557,9.87697338,41.37145367,0.042873666,-0.378520045,0.33564638,2
0,1,1,1,550.7299971,324.3895859,-873.0697659,0.04157739,-0.02767542,-0.01390197,0
0,0,0,0,49.22510391,26.32583331,-78.47412351,-0.156119196,0.599791879,-0.443672683,5
0,0,0,0,-54.80320463,19.29807078,32.2929484,0.296933726,-0.585908796,0.288975071,5
0,0,0,0,-59.87845296,-16.12419493,33.05953798,0.436642872,-0.497284258,0.060641385,5
0,1,1,0,6.265418071,585.9627522,-589.6275635,0.434841718,0.025768847,-0.460610565,4
1,0,1,1,-724.2341661,266.7175391,-11.61851473,-0.029552202,0.273632416,-0.244080214,2
0,1,1,1,871.7260847,-301.8167931,-567.7697074,0.026016971,-0.042026515,0.016009544,0
1,0,0,1,-564.1419891,-70.14256506,37.09505595,0.327629946,-0.300881483,-0.026748464,3
0,1,1,0,56.88659214,-419.0877211,364.7552971,0.312864259,0.037256138,-0.350120397,4
0,1,1,0,56.80943867,-344.5513958,290.3105049,0.354153329,0.039245235,-0.393398564,4
0,1,1,1,-188.9963226,-652.0033851,843.0049071,-0.040883727,0.010814615,0.030069112,0
0,1,1,0,22.06968615,-789.6420735,770.1408743,-0.188269705,-0.000439612,0.188709317,4
0,0,0,0,-71.17226547,71.02542245,-2.960885412,-0.216113094,-0.373623479,0.589736573,5
1,0,0,1,-330.4271764,24.3832295,-46.89390175,-0.328185058,0.605592777,-0.27740772,3
1,1,1,1,788.7208683,-739.5641699,-49.15896103,0.000599406,-0.036945285,0.036345879,1
1,1,1,1,236.196097,-855.6827996,619.4844432,-0.030928914,-0.009589813,0.040518727,1
0,1,1,0,24.82304237,396.5514875,-418.7567658,0.490909156,0.03489935,-0.525808507,4
0,0,0,0,-72.32370458,66.10413289,2.866390704,-0.134682913,-0.43317065,0.567853563,5
0,0,0,0,-10.21420918,-18.15391201,24.91733915,0.575155735,-0.393912195,-0.18124354,5
0,0,0,0,36.52698451,49.44322236,-89.12063578,-0.339987942,0.624841621,-0.284853679,5
0,1,1,1,-16.12412299,773.904553,-755.6592714,0.037128047,-0.000907146,-0.036220901,0
0,1,1,0,29.05055258,342.3774058,-368.8083062,0.497476902,0.036676551,-0.534153453,4
1,1,1,1,879.9798046,-509.5296563,-370.4524115,0.016145523,-0.041943037,0.025797514,1
1,0,0,1,380.8247392,-20.1622293,45.72457521,0.315176018,-0.603153841,0.287977823,3
0,1,1,1,-834.2188691,167.5548093,668.6818239,-0.030868733,0.040587568,-0.009718835,0
0,0,0,0,15.05881948,72.35305076,-90.5544371,-0.51575282,0.563984061,-0.048231241,5
1,1,1,1,831.4617068,-669.5323803,-73.89847268,0.00656032,-0.109038499,0.102478179,1
