decile3,decile1,lsat,ugpa,fam_inc,parttime,male,race1,tier,pass_bar
5,6,31.0,2.8,4,0,1,4,3,1
10,10,47.0,3.9,3,0,0,4,5,1
6,10,39.0,3.5,3,0,1,4,6,1
9,7,39.0,3.1,2,0,0,4,4,1
2,4,34.0,3.3,4,0,1,4,5,1
5,6,30.0,3.3,4,0,0,4,3,1
10,10,37.0,3.4,4,1,1,4,4,1
9,10,46.0,3.4,4,0,1,4,4,1
7,10,44.0,3.3,4,0,1,4,4,1
4,5,31.0,3.1,2,0,1,4,2,1
10,9,39.0,3.1,2,0,1,4,3,1
8,8,37.0,3.6,3,0,0,4,4,1
5,5,40.0,3.6,4,0,0,4,4,1
3,5,32.0,3.2,3,0,1,4,3,1
8,9,35.0,3.4,4,0,0,4,2,1
10,10,27.0,2.7,5,1,1,4,4,1
2,1,45.0,3.6,4,0,1,4,5,1
7,7,31.0,3.5,4,0,0,4,5,1
7,7,37.0,3.9,4,0,0,4,4,1
1,1,18.0,2.7,3,1,1,1,2,0
3,3,38.0,3.7,3,0,0,4,3,1
9,9,38.0,3.2,4,0,1,4,4,1
4,6,43.0,3.5,4,0,1,4,5,1
9,8,34.0,3.1,3,0,0,4,4,1
8,7,47.0,3.7,3,0,0,4,5,1
9,9,33.0,3.3,4,0,0,4,6,1
2,1,37.0,2.2,3,1,1,4,4,0
8,10,36.0,3.8,4,0,1,4,5,1
2,1,41.0,3.6,3,0,0,4,6,1
8,9,41.0,3.5,3,0,1,4,4,1
5,5,45.0,3.8,3,0,0,4,6,1
2,3,38.0,3.1,4,0,1,4,6,0
1,2,34.5,2.6,4,0,0,4,3,1
4,4,37.0,3.0,4,0,1,4,3,1
9,10,40.0,3.2,4,0,0,4,5,1
10,10,45.0,3.7,3,0,0,4,4,1
3,3,38.0,3.4,2,0,1,4,5,1
1,3,31.0,3.2,4,0,1,4,3,1
1,1,38.0,3.3,2,0,0,1,4,1
2,2,33.0,3.9,3,0,1,4,4,0
9,9,40.0,3.0,3,0,1,4,4,1
2,2,35.0,2.5,4,0,0,1,5,1
3,4,37.0,3.7,3,0,0,4,3,1
3,4,36.0,3.7,2,0,1,4,4,1
2,5,38.5,2.8,4,0,1,4,3,1
9,10,37.0,3.4,3,0,0,4,2,1
3,5,37.0,2.9,4,0,1,4,3,1
7,9,40.0,3.1,4,0,1,4,3,1
6,4,38.0,3.7,4,0,0,4,5,1
9,8,44.0,3.1,4,0,1,4,4,1
9,9,40.0,3.1,4,0,1,4,3,1
1,2,36.0,2.9,4,0,1,4,5,1
5,6,28.0,3.2,3,0,1,4,2,1
2,10,37.0,2.5,4,0,0,4,6,1
10,9,42.0,3.5,4,0,0,4,6,1
7,8,32.0,3.7,4,0,0,4,4,1
7,8,34.5,2.7,3,0,1,4,3,1
3,5,34.0,3.1,3,0,1,4,5,1
6,6,41.0,3.9,4,0,1,4,3,1
2,3,39.0,3.3,4,0,1,4,3,1
6,7,40.0,3.1,4,0,0,4,3,1
8,8,30.0,3.3,4,0,1,4,2,1
9,9,31.0,3.4,4,0,0,4,3,1
8,9,42.0,3.5,3,0,1,1,5,1
4,4,37.0,3.7,4,0,1,3,5,1
2,1,37.0,3.5,5,0,1,4,3,0
10,9,39.0,3.7,4,1,0,4,3,1
2,2,33.0,3.1,2,0,0,4,3,0
9,8,47.0,3.7,3,0,1,4,4,1
3,3,33.0,3.5,3,0,1,4,3,1
4,4,43.0,3.5,1,0,0,4,4,1
1,1,36.0,3.4,2,0,0,1,4,0
2,4,33.0,3.2,3,0,1,4,3,1
3,2,40.0,3.7,3,1,1,4,3,1
5,3,31.0,3.2,4,0,0,4,3,1
1,3,38.0,3.1,3,1,1,4,3,1
9,9,35.0,3.7,3,0,1,4,1,1
8,8,39.0,3.8,4,0,0,4,4,1
7,8,41.0,3.6,4,0,0,4,4,1
3,4,43.0,3.9,4,0,1,4,6,1
8,7,39.0,3.4,4,0,1,4,5,1
5,10,44.0,2.9,4,0,0,4,6,1
4,6,38.0,3.2,4,0,1,4,4,1
5,5,41.0,3.5,3,0,1,4,5,1
1,1,36.0,2.5,4,0,1,4,3,1
7,8,37.0,2.7,2,0,0,4,2,1
3,6,32.0,3.1,5,0,0,4,3,1
7,7,29.0,2.9,3,0,0,4,3,1
2,4,35.0,3.3,3,1,1,4,3,0
5,7,35.0,3.5,2,0,1,4,3,0
2,2,36.0,2.8,2,0,0,0,3,1
1,1,38.0,3.2,3,0,1,4,6,1
10,10,48.0,3.1,4,0,0,4,4,1
9,8,31.0,3.8,3,0,1,2,5,1
5,5,42.0,3.3,3,0,0,0,4,1
3,2,34.0,2.4,3,0,0,4,2,1
3,3,34.0,3.3,3,0,0,0,4,1
4,5,28.0,2.6,2,0,0,1,1,1
9,9,39.0,2.7,3,0,1,4,3,1
2,3,36.0,3.9,3,0,0,3,3,0
4,4,32.0,2.7,4,0,0,2,3,1
6,6,43.0,3.3,4,0,1,4,5,1
3,5,37.5,3.2,4,1,1,4,5,1
8,10,36.0,3.6,3,0,1,4,3,1
4,4,41.0,2.8,3,0,1,4,3,1
9,9,30.5,3.6,5,0,1,4,4,1
8,7,45.0,3.5,2,0,1,4,4,1
1,1,35.5,3.1,4,0,1,4,3,1
10,10,38.0,2.5,5,0,1,4,3,1
8,8,41.0,3.1,4,0,1,4,4,1
6,6,35.0,3.3,5,0,0,4,3,1
2,2,32.0,3.2,1,0,0,4,3,1
9,8,40.0,2.9,4,0,1,4,5,1
8,8,45.0,3.9,4,0,0,4,5,1
3,6,31.5,3.4,3,1,1,4,4,1
6,6,40.0,2.7,5,0,1,4,4,1
2,2,47.0,3.5,4,0,1,4,6,1
2,3,40.0,3.3,4,0,1,4,6,1
6,8,24.0,2.7,3,1,0,1,2,1
4,2,32.0,2.7,3,0,1,4,4,1
3,4,40.0,3.8,4,0,0,4,6,1
4,4,35.0,3.2,3,0,0,4,3,1
9,10,34.0,3.6,5,0,1,4,4,1
6,6,35.0,3.2,4,0,0,4,5,1
8,6,47.0,3.3,3,0,1,4,6,1
2,4,25.0,2.4,4,0,1,2,1,1
1,2,47.0,2.2,4,0,0,4,3,1
3,3,20.0,3.1,3,0,0,1,1,0
4,2,36.0,2.8,3,0,1,2,3,1
2,3,43.0,3.3,3,0,0,4,5,1
9,10,44.0,3.5,3,0,0,4,4,1
8,7,43.0,3.6,4,0,0,4,5,1
5,4,35.5,2.6,4,0,1,4,3,1
6,9,34.0,2.5,4,0,0,4,2,1
1,1,42.0,3.7,2,0,0,0,5,1
9,9,40.0,3.2,4,0,0,4,4,1
5,6,37.0,2.9,4,0,1,4,4,1
4,5,35.0,3.2,4,0,1,4,3,1
1,1,44.0,3.3,3,0,0,4,5,0
8,9,41.0,3.2,4,0,0,4,4,1
9,9,44.0,3.5,4,0,0,4,6,1
6,5,36.0,3.4,4,0,0,4,4,1
5,5,40.0,3.2,4,0,1,4,3,1
9,8,30.0,3.4,1,0,1,1,1,1
9,7,36.0,3.6,4,0,0,4,3,1
2,4,29.3,2.7,4,0,1,3,6,1
5,7,45.0,2.6,3,0,1,4,4,1
1,1,25.0,3.0,1,0,1,4,2,0
6,5,38.0,3.6,3,0,0,4,4,1
2,5,28.0,2.4,4,0,1,4,5,1
8,7,42.0,3.1,4,0,1,4,3,1
6,5,38.0,3.2,4,0,0,4,4,1
2,5,40.0,3.1,4,0,1,4,4,1
5,6,37.0,2.9,3,1,1,4,3,1
1,4,25.0,2.5,5,0,1,4,2,1
8,10,29.0,3.4,4,0,0,1,1,1
5,5,37.0,2.3,4,0,0,4,3,0
3,5,33.0,3.4,3,0,1,4,3,1
7,8,39.0,2.9,4,0,1,4,3,1
6,4,43.0,3.3,4,0,1,4,4,1
4,3,32.0,3.1,4,0,1,4,3,1
5,5,40.0,3.4,3,0,1,4,3,1
2,1,36.0,2.9,4,0,0,4,4,1
1,4,30.0,2.6,5,0,1,4,4,1
9,9,45.0,3.3,4,0,1,4,4,1
5,4,46.0,3.7,5,0,1,4,5,1
7,9,34.0,3.3,4,1,0,4,4,1
3,5,28.0,3.1,3,0,1,2,3,1
8,7,31.0,3.3,2,0,1,2,5,1
7,9,34.0,3.2,3,0,1,4,3,1
10,10,37.0,3.9,4,0,0,2,5,1
4,7,17.0,3.7,3,0,0,1,1,0
10,10,42.0,3.0,4,0,0,4,4,1
7,5,39.0,3.4,3,0,1,4,3,1
6,6,38.0,3.3,3,0,1,4,3,1
5,4,28.5,3.1,4,0,1,4,2,1
4,5,33.5,3.8,4,0,1,4,6,1
3,3,28.0,3.1,3,1,0,1,4,1
9,9,38.0,3.1,5,0,1,4,3,1
4,4,37.0,3.5,4,0,1,4,4,1
9,9,34.7,3.9,4,0,0,4,4,1
9,9,46.0,3.4,4,0,1,4,4,1
7,7,30.0,3.8,3,0,1,4,2,1
8,5,43.0,3.4,4,0,0,4,6,1
1,1,37.0,3.4,3,0,1,4,4,1
5,3,37.0,3.6,2,0,0,0,4,1
5,5,28.0,2.3,2,0,0,1,1,1
3,1,28.0,3.1,2,1,1,1,4,1
10,10,35.5,2.6,4,0,1,4,2,1
3,2,34.0,3.0,3,0,0,4,4,1
7,7,46.0,2.9,2,0,1,0,4,1
2,6,38.0,3.5,4,0,1,0,5,1
8,7,35.0,3.0,4,0,0,4,3,1
5,5,37.0,3.3,4,0,0,4,5,1
5,2,32.0,2.8,4,0,0,4,3,1
8,8,36.0,3.6,3,0,1,4,4,1
7,5,36.0,3.7,4,0,0,4,5,1
10,9,41.0,2.5,3,0,1,4,3,1
7,6,35.0,3.3,3,0,0,4,4,1
1,2,28.0,3.3,4,0,1,4,3,1
1,1,36.0,3.0,2,0,0,2,6,1
10,10,38.0,2.5,5,0,1,4,3,1
4,2,37.0,3.5,3,0,1,4,4,1
3,6,32.0,3.0,4,0,0,4,2,1
6,6,37.0,3.3,3,0,1,4,3,1
2,2,35.0,2.5,2,0,1,2,5,0
1,4,41.0,2.5,4,0,1,4,3,1
4,3,27.0,2.9,2,0,1,0,4,1
3,2,30.7,2.7,4,0,0,4,3,1
6,5,41.0,2.7,4,0,0,4,4,1
9,10,30.0,3.3,3,0,0,4,3,1
5,6,41.0,3.7,4,0,1,4,6,1
8,9,34.0,2.8,2,0,1,2,2,1
6,7,32.0,3.6,4,0,0,4,1,1
7,6,36.5,3.2,3,0,1,4,4,1
3,1,44.0,3.5,4,0,0,4,5,1
5,2,42.0,3.0,2,0,0,4,4,1
7,7,38.0,2.8,3,0,0,4,3,1
3,3,42.0,3.0,3,0,0,4,3,1
6,7,33.0,3.1,4,0,0,4,4,1
10,10,37.0,3.7,3,0,0,4,3,1
8,9,37.0,3.6,3,0,0,4,4,1
9,10,42.0,3.1,4,0,0,4,4,1
6,6,40.0,3.0,4,0,1,2,5,1
1,4,36.0,3.4,4,0,0,4,6,0
10,10,40.0,3.1,4,0,1,4,4,1
5,4,36.0,2.3,3,1,1,4,3,1
4,4,47.0,3.4,5,0,0,4,6,1
4,5,34.0,3.1,4,0,1,2,3,1
8,8,42.0,3.6,3,0,1,4,6,1
1,4,42.0,3.1,4,0,1,4,4,1
1,1,33.0,3.4,2,0,0,4,2,0
9,9,36.0,2.9,4,0,1,4,3,1
8,7,36.0,3.1,4,0,0,4,3,1
5,7,32.0,2.8,4,0,1,4,2,0
2,3,33.0,3.0,5,0,1,4,4,1
3,3,33.0,3.3,4,0,1,4,5,1
10,10,41.0,3.1,3,0,0,4,3,1
6,4,33.0,3.8,2,0,1,4,4,1
1,1,39.0,3.5,3,0,1,4,4,1
1,1,33.0,2.7,3,1,0,4,3,0
4,5,30.0,3.8,5,0,0,4,3,0
8,7,36.0,3.2,4,0,1,4,4,1
3,6,26.5,3.0,3,0,0,1,5,0
9,8,39.0,3.8,4,0,1,4,5,1
5,7,35.0,3.4,3,0,1,4,4,1
1,1,41.0,2.7,4,0,1,4,3,0
6,7,39.0,3.5,3,0,0,4,4,1
2,5,32.5,3.1,4,0,1,4,4,1
8,10,38.0,2.4,4,0,1,4,3,1
1,1,24.0,2.9,5,0,1,0,5,0
4,4,28.5,3.2,4,0,0,4,3,1
8,6,33.0,2.6,3,0,1,4,5,1
6,7,45.0,3.2,3,0,1,4,5,1
3,2,42.0,3.4,3,0,1,4,3,1
3,2,29.0,3.3,3,0,1,4,2,1
7,9,30.7,3.0,4,0,1,4,5,1
10,6,38.0,3.2,4,0,0,4,5,1
5,3,39.0,3.3,5,0,1,4,5,1
2,3,30.0,3.0,3,0,1,4,2,1
6,4,39.0,2.7,2,1,1,4,5,1
5,6,41.0,2.7,4,0,0,4,3,1
2,5,39.0,2.7,4,0,1,4,3,1
7,4,37.0,3.8,2,0,0,4,4,1
8,10,42.0,3.6,3,0,1,4,4,1
10,10,41.0,3.4,3,0,0,4,4,1
4,5,38.0,2.7,4,0,1,4,3,0
4,3,35.0,3.0,4,0,0,4,4,0
4,6,36.7,3.5,4,0,0,4,5,1
8,7,36.0,3.4,2,0,1,4,2,1
8,7,35.0,3.6,4,0,1,4,3,1
1,2,35.0,2.9,4,1,1,4,3,1
9,8,28.0,3.5,4,0,1,4,3,1
2,3,38.0,2.8,2,0,1,2,3,1
7,5,35.0,3.4,4,1,0,4,3,1
1,3,37.0,2.8,3,1,0,4,3,1
3,3,33.0,2.8,4,0,0,4,4,1
9,10,42.0,3.4,4,0,1,4,1,1
10,7,45.0,3.8,4,0,1,4,6,1
7,9,35.0,3.1,5,0,1,4,3,1
5,5,33.0,3.2,3,0,0,4,3,1
4,2,35.0,2.9,4,0,0,4,5,1
3,6,42.0,3.3,3,0,0,4,3,1
4,7,34.0,3.1,2,0,1,4,3,1
9,10,35.0,3.2,4,0,0,4,4,1
10,8,46.0,2.9,4,0,0,4,5,1
2,5,28.0,2.3,2,0,1,2,2,1
10,10,34.0,3.0,5,0,1,4,2,1
7,6,33.0,3.2,4,0,0,4,4,1
7,5,29.0,3.5,3,0,0,4,2,1
6,7,40.0,3.0,4,0,1,4,3,1
2,1,32.0,2.9,3,0,1,2,4,0
8,8,41.0,3.2,5,0,1,4,3,1
9,9,36.0,3.6,4,0,0,4,3,1
5,7,39.5,3.1,5,0,1,4,4,1
3,6,31.5,3.2,3,0,1,4,3,1
5,5,33.0,3.2,4,1,1,4,5,1
1,2,27.0,2.9,3,0,0,4,1,0
5,5,34.0,3.1,3,0,1,4,4,1
5,5,40.0,3.1,5,0,1,4,3,1
7,8,37.0,3.8,3,0,0,4,4,1
8,7,38.0,3.4,4,0,1,4,4,1
8,8,38.0,2.8,3,0,0,4,3,1
9,8,40.0,2.7,4,0,0,4,3,1
6,7,43.0,3.7,3,0,1,4,4,1
2,3,31.0,3.1,3,0,0,2,4,1
10,10,37.0,3.2,3,0,1,4,3,1
9,8,43.0,2.8,3,0,1,4,5,1
8,9,40.0,3.6,4,0,1,4,4,1
1,4,33.0,2.9,4,0,1,4,3,0
9,9,42.0,3.3,3,0,0,4,4,1
1,1,35.0,3.4,4,0,0,0,5,1
3,2,35.0,3.1,3,0,1,4,3,1
5,3,31.0,2.7,2,1,1,1,4,1
10,8,38.0,3.7,3,0,1,4,4,1
8,10,26.0,2.8,4,0,0,4,1,1
8,8,43.0,3.0,2,0,1,4,3,1
2,9,39.0,2.9,5,0,1,4,5,1
5,7,42.0,3.0,4,0,0,4,3,1
9,10,38.0,3.2,3,0,1,4,4,1
6,7,36.0,3.5,3,0,0,4,4,1
9,6,35.0,3.0,4,0,0,4,1,1
4,4,24.0,2.6,4,0,1,4,1,0
1,1,37.0,3.0,5,0,0,4,4,1
9,9,35.0,2.8,3,0,1,4,3,1
7,8,44.0,3.7,3,0,1,4,5,1
5,7,32.0,3.2,3,0,0,4,3,1
3,1,44.0,3.3,3,0,0,4,6,1
4,3,37.0,2.9,4,0,1,4,5,1
9,9,33.0,3.5,3,0,1,4,3,1
8,9,24.5,3.7,1,0,0,4,3,1
5,4,33.0,3.6,4,0,0,4,3,1
8,8,41.0,3.5,4,0,1,4,4,1
7,6,35.0,3.2,4,0,1,4,3,1
2,3,47.0,3.4,3,0,1,4,6,1
9,9,46.0,3.9,3,0,0,4,4,1
6,4,30.0,3.1,4,0,1,4,3,1
2,4,30.0,3.9,3,0,0,0,5,0
2,3,47.0,2.5,3,0,1,4,4,1
8,9,34.0,3.6,4,0,1,2,4,1
4,1,34.0,3.4,3,0,0,4,3,1
4,6,34.5,2.9,4,0,1,4,3,1
7,9,41.0,3.4,3,0,0,4,4,1
2,2,46.0,3.9,4,0,1,4,4,1
6,6,34.0,3.7,3,0,0,4,5,1
2,1,37.0,3.3,1,0,0,4,6,1
1,2,28.5,2.6,4,0,0,4,3,1
6,7,43.0,3.9,5,0,1,3,6,1
4,5,34.0,3.5,4,0,0,4,4,1
6,6,35.0,3.6,4,0,1,4,4,1
10,10,43.0,3.3,5,0,0,4,3,1
1,3,47.0,3.7,4,0,0,4,5,1
5,8,38.0,2.5,3,0,1,4,2,1
2,3,41.0,3.4,3,0,0,4,6,1
6,7,36.0,3.0,4,0,0,4,4,1
6,5,35.0,3.2,3,0,0,4,4,1
5,3,38.0,3.2,3,0,1,4,3,1
6,6,40.0,3.6,3,0,0,0,5,1
4,7,38.0,3.2,4,0,1,4,5,1
2,2,37.0,2.6,4,0,1,4,3,1
10,10,41.0,3.7,3,0,1,4,4,1
6,5,36.0,2.7,5,0,1,4,3,1
10,9,35.0,3.2,4,0,1,4,5,1
5,6,31.0,3.3,4,0,0,4,5,1
8,7,38.0,2.8,5,0,1,4,3,1
2,2,28.0,3.0,3,0,1,2,3,1
10,10,32.0,3.3,4,0,1,4,3,1
4,4,43.0,3.7,4,0,1,4,5,1
2,1,34.0,2.7,3,0,0,1,4,1
4,5,44.0,3.3,3,1,1,4,4,1
7,6,36.0,3.4,3,1,1,4,4,1
3,5,28.0,2.8,4,0,1,4,1,1
1,3,32.0,3.1,4,0,0,2,6,0
10,10,33.0,3.4,5,0,0,4,2,1
7,8,37.0,3.9,4,0,0,4,3,1
6,8,42.0,3.2,4,0,0,4,5,1
5,8,39.0,3.2,3,0,0,4,3,1
4,4,39.0,3.8,3,0,1,4,4,1
3,2,35.0,3.7,3,0,0,4,4,1
5,6,39.0,3.2,4,0,1,4,3,1
4,10,26.5,3.6,5,1,0,4,3,1
3,4,31.5,3.4,4,0,0,4,3,1
6,6,33.0,2.9,4,0,1,4,2,1
7,7,27.0,2.3,4,0,0,1,1,1
5,3,42.0,3.4,4,0,0,4,4,1
6,3,38.0,3.7,3,1,0,4,2,1
10,9,43.0,3.8,3,0,0,4,3,1
10,9,34.0,3.4,3,0,1,2,3,1
10,10,37.0,2.4,4,0,0,4,3,1
8,1,41.0,2.6,4,1,1,4,5,1
5,8,41.0,2.9,4,0,1,4,3,1
9,9,47.0,3.9,4,0,1,4,5,1
1,1,36.0,2.5,4,0,1,4,4,1
1,4,38.0,3.2,4,1,0,4,3,1
7,8,38.0,3.0,1,0,0,4,3,1
5,5,44.0,3.4,3,0,1,4,4,1
10,10,48.0,3.4,3,0,1,4,6,1
1,1,27.0,2.9,3,0,1,1,5,1
2,3,28.0,3.4,4,0,1,0,3,1
8,8,37.0,2.7,5,0,1,4,4,1
8,8,34.0,2.9,5,0,1,4,5,1
8,7,44.0,3.3,3,0,0,4,6,1
3,5,31.0,3.8,3,0,1,4,4,1
6,6,35.0,3.5,4,0,1,4,4,1
3,4,31.0,3.4,3,0,0,4,3,1
6,9,31.0,3.1,5,0,1,3,3,1
5,4,35.0,3.8,5,0,0,4,5,1
4,6,42.0,3.0,4,0,1,4,4,1
4,5,36.0,3.2,4,0,1,4,5,1
9,9,39.0,3.5,4,0,0,4,3,1
5,7,41.0,3.9,4,0,0,4,4,1
4,2,39.5,2.8,2,0,1,4,4,1
4,4,39.0,3.2,3,0,1,4,3,1
7,5,37.0,2.8,4,1,1,4,4,1
5,5,34.0,3.4,3,0,1,4,3,1
1,2,36.0,3.5,4,0,0,4,3,1
4,2,30.0,3.6,3,1,0,4,3,1
4,5,40.0,3.1,3,0,0,4,4,1
9,10,38.5,3.5,2,0,1,3,5,1
3,3,30.0,2.4,4,1,1,4,3,0
8,8,33.5,3.6,3,0,0,4,4,1
3,3,42.0,3.4,4,0,0,4,3,1
10,8,42.0,3.1,3,0,1,4,5,1
9,8,38.0,3.0,4,0,1,2,4,1
4,4,41.0,3.5,3,0,0,4,4,1
10,10,41.0,3.6,3,0,1,4,4,1
5,4,33.0,3.3,3,1,1,4,5,1
4,3,36.0,3.1,4,1,0,4,3,1
9,7,40.0,2.7,4,0,0,4,5,1
7,7,33.0,3.3,3,0,1,4,2,1
4,5,39.0,2.7,3,0,1,4,4,1
3,2,42.0,3.1,3,0,1,4,4,1
3,4,29.0,3.9,4,0,0,4,1,0
4,4,37.5,3.1,4,0,1,4,6,1
8,7,38.0,3.6,4,0,0,4,4,1
3,4,37.0,3.2,3,0,0,4,3,1
6,5,35.0,3.1,3,0,1,4,5,1
8,6,31.0,3.2,5,0,1,4,3,1
2,3,26.0,2.7,3,1,0,1,5,1
7,7,39.0,3.5,4,0,0,4,3,1
6,6,35.0,3.3,3,1,1,4,5,0
5,9,36.0,2.8,3,0,1,4,3,1
3,7,34.0,2.6,2,1,1,4,2,1
5,6,40.0,2.7,5,0,0,4,4,1
7,7,33.0,2.3,3,0,0,4,3,1
6,8,40.0,2.8,3,0,0,4,3,1
3,4,43.0,3.3,3,0,1,4,5,1
6,7,37.0,3.5,3,0,0,4,6,1
9,10,37.5,2.6,3,1,1,4,3,1
1,2,30.0,3.5,4,0,0,4,3,1
6,8,37.0,3.6,4,0,0,4,3,1
3,3,33.0,3.3,4,0,0,4,3,1
10,10,36.0,3.2,4,0,0,4,3,1
4,3,36.0,2.8,3,1,1,4,3,1
1,1,40.0,2.8,4,0,1,4,3,1
8,9,42.0,3.5,2,0,1,4,4,1
9,9,41.0,3.3,4,0,1,4,4,1
6,9,30.0,3.4,3,0,1,4,3,1
5,6,45.0,2.9,2,0,1,4,4,1
6,5,40.5,2.5,4,0,1,4,3,1
6,8,36.0,3.6,3,0,1,4,4,1
6,7,41.0,3.3,4,0,0,4,1,1
8,6,39.0,2.8,2,0,1,4,1,1
1,1,31.0,3.6,3,0,1,4,3,0
4,4,40.0,3.3,4,0,1,4,5,1
5,3,28.0,2.8,4,0,1,4,3,1
3,2,42.0,3.4,3,0,1,2,6,1
5,9,31.0,3.0,2,0,1,2,3,1
8,8,45.0,2.8,4,0,1,4,3,1
9,7,37.0,3.0,4,1,1,0,3,1
9,9,39.0,3.6,3,0,1,4,5,1
10,10,43.0,3.7,4,0,1,4,3,1
10,10,41.5,3.2,4,0,1,4,5,1
6,5,40.0,2.6,3,0,1,4,3,1
8,9,29.0,3.5,4,0,1,4,2,1
2,3,31.5,3.6,4,0,1,4,3,1
7,7,41.0,2.4,4,0,1,4,3,1
3,4,30.0,3.1,3,0,0,4,3,0
6,7,33.0,3.6,4,1,0,4,3,1
1,2,41.0,3.5,4,0,0,0,5,1
10,9,44.0,3.4,4,0,0,4,6,1
5,2,30.0,3.9,2,0,0,4,3,1
10,10,39.0,3.3,3,0,1,4,4,1
10,10,38.0,3.4,2,0,1,4,4,1
5,5,34.0,3.7,4,0,0,4,3,1
5,6,31.0,3.0,4,0,0,4,2,1
3,5,31.0,3.0,4,0,0,0,2,1
10,10,35.0,3.0,4,0,0,3,3,1
4,5,27.0,3.6,3,0,1,2,3,1
10,8,39.5,3.4,4,1,1,4,4,1
7,8,39.0,3.4,3,0,1,4,3,1
8,5,34.0,3.2,5,0,0,4,2,1
4,4,37.0,2.8,3,1,1,4,2,0
7,6,35.0,3.6,4,0,0,2,3,1
2,2,33.0,3.2,4,0,0,4,3,1
8,9,47.0,3.6,2,0,1,4,6,1
1,1,20.5,2.7,3,0,1,1,1,0
4,3,32.5,2.8,3,0,1,4,3,1
9,8,34.0,3.4,1,0,0,4,4,1
4,9,40.5,2.1,3,0,1,4,5,1
8,7,34.0,2.8,4,0,1,4,2,1
1,1,25.0,2.8,3,1,1,2,3,0
9,9,39.0,3.5,4,0,1,4,3,1
1,1,37.0,2.5,3,0,1,1,3,1
7,8,38.0,3.1,4,0,0,4,3,1
2,1,27.0,2.5,5,0,1,4,4,1
4,5,29.0,3.0,4,0,1,2,4,1
9,8,39.0,2.6,2,1,0,4,3,1
3,3,41.0,3.4,3,0,0,4,4,1
5,3,37.0,3.4,3,0,0,4,5,1
8,9,40.0,2.6,4,0,1,4,4,1
9,10,42.0,3.7,4,0,1,4,4,1
4,3,33.0,3.3,3,0,0,4,3,1
6,8,44.0,3.5,5,0,1,4,6,1
7,5,37.0,2.9,3,0,1,2,3,1
6,5,40.0,3.8,3,0,1,4,4,1
1,1,38.0,3.0,4,0,1,4,3,0
10,10,35.0,3.2,4,0,1,4,5,1
5,4,33.0,3.2,3,0,0,4,3,1
8,8,34.5,3.3,3,0,1,4,3,1
4,2,39.0,2.9,4,0,0,4,3,1
8,9,37.0,3.5,4,0,1,4,3,1
7,8,42.0,3.3,4,0,1,4,4,1
4,5,29.0,3.0,4,0,1,1,3,1
8,9,37.0,3.7,3,0,1,4,5,1
2,4,41.5,2.9,3,0,1,4,4,1
6,7,35.0,2.6,3,0,1,4,2,1
9,10,36.0,3.3,3,0,0,4,4,1
7,7,29.0,3.6,3,0,0,4,3,1
5,7,31.0,3.3,4,0,1,4,3,1
8,7,41.0,3.4,4,0,0,4,5,1
7,6,46.0,3.3,3,0,0,4,4,1
3,6,30.0,3.2,1,0,1,4,2,1
1,1,34.0,2.9,4,0,1,0,3,1
2,2,45.0,3.9,3,0,1,4,5,1
3,1,42.0,3.0,4,0,0,4,5,1
4,5,42.0,3.3,4,0,1,4,4,1
1,2,21.0,2.7,3,0,0,1,4,0
7,8,31.0,3.7,3,0,1,4,3,1
6,6,39.0,3.2,2,0,1,4,6,1
9,9,43.0,3.8,3,0,0,4,4,1
7,8,35.5,3.3,4,0,0,4,3,1
7,5,44.0,3.0,4,0,0,4,4,1
5,5,35.5,2.7,3,0,1,4,3,1
1,2,42.0,3.6,4,0,1,4,5,1
5,5,39.0,3.1,3,0,0,0,4,1
1,4,34.5,3.1,4,0,0,4,3,1
3,4,27.3,3.1,3,0,0,4,3,1
9,8,42.0,3.9,3,0,0,4,4,1
8,6,31.0,3.4,4,0,0,4,3,1
6,8,40.0,3.2,5,0,1,4,3,1
10,10,37.0,3.5,4,0,0,4,4,1
5,7,32.5,3.5,4,0,1,4,3,1
6,7,34.0,3.4,2,0,0,4,4,1
1,1,22.5,2.1,2,0,1,1,4,0
3,8,28.5,3.1,3,0,0,4,2,1
2,1,29.5,2.8,3,0,1,4,5,1
3,4,34.0,3.3,3,1,1,4,3,0
10,10,39.0,3.4,4,0,0,4,4,1
2,8,36.0,2.2,2,0,1,0,3,1
9,10,42.0,3.1,5,0,1,4,3,1
6,5,27.0,3.8,3,0,0,4,2,1
7,8,46.0,3.6,4,0,0,4,5,1
1,1,32.7,2.8,4,0,0,4,4,1
10,10,45.0,3.7,4,0,0,0,2,1
3,3,34.0,3.5,2,0,0,2,4,1
10,10,40.0,3.9,4,1,1,4,3,1
1,1,41.0,3.4,4,0,1,4,5,1
5,8,30.0,3.6,3,0,1,4,2,1
9,9,32.0,3.1,4,0,0,4,3,1
9,9,45.0,3.0,5,0,0,4,3,1
9,7,35.0,2.7,3,0,0,4,2,1
8,5,36.0,2.7,4,0,1,4,4,1
10,10,40.0,3.4,3,0,0,4,4,1
5,5,29.0,2.7,4,0,0,4,2,1
7,6,32.0,2.3,4,0,1,4,3,1
5,7,39.0,3.4,3,0,1,4,5,1
5,5,39.0,3.6,3,0,1,4,3,1
10,9,43.0,3.7,3,0,0,4,4,1
1,1,22.0,2.5,3,0,1,1,4,1
1,1,26.5,2.9,3,0,0,1,5,1
