Tipster,Track,Horse,Bet Type,Odds,TipsterActive,Result
17,65,13683,0,17.0,True,0
22,62,2564,1,1.83,True,1
5,65,15021,1,9.0,False,0
3,72,12860,1,6.5,False,0
22,115,11825,1,5.0,True,1
18,62,9295,1,3.5,False,0
8,26,4870,1,5.0,True,0
21,62,11760,1,2.75,False,1
1,95,9893,1,8.5,True,0
3,62,2578,1,9.0,False,0
5,107,6674,1,5.5,False,0
24,26,4053,1,8.0,True,0
19,111,10267,1,26.0,True,0
12,62,1668,1,17.0,False,1
29,85,11071,0,7.0,False,0
7,114,13971,0,15.0,True,1
1,72,407,0,51.0,True,0
16,101,13772,1,11.0,False,0
4,14,3510,1,3.0,False,0
7,111,8055,1,10.0,True,0
0,42,11088,0,8.0,True,0
28,72,2347,1,7.0,True,1
28,7,4888,1,13.0,True,0
28,34,7826,1,11.0,True,1
3,104,15535,1,2.75,False,1
24,2,1368,1,15.0,True,1
1,39,6918,1,8.0,True,1
25,83,710,1,17.0,True,0
1,16,7274,1,2.88,True,1
7,111,8781,1,17.0,True,0
16,21,7309,1,9.0,False,0
28,85,13949,1,6.0,True,0
0,30,7861,0,11.0,True,1
4,111,13501,0,15.0,False,0
21,71,2331,0,21.0,False,0
22,62,2951,0,11.0,True,1
8,83,10432,1,3.75,True,1
3,0,6260,1,4.33,False,0
10,53,10643,0,6.0,False,1
3,39,14175,1,3.5,False,1
5,59,8398,1,8.0,False,0
28,62,10836,1,5.5,True,0
30,41,4852,0,9.0,False,0
29,16,10498,1,7.0,False,1
9,4,5628,0,15.0,False,0
13,111,11519,1,5.5,True,1
19,65,6899,1,5.5,True,0
8,62,14813,1,3.25,True,1
4,95,6571,0,21.0,False,1
4,53,7886,1,3.75,False,1
12,110,8166,1,2.75,False,0
13,16,9201,0,8.0,True,1
20,41,5626,1,4.5,True,1
29,74,12937,1,6.5,False,1
22,43,14391,1,5.0,True,1
13,54,6656,1,7.5,True,0
28,26,12507,1,5.5,True,0
9,77,14781,0,13.0,False,1
10,48,1375,1,3.75,False,1
14,19,9747,1,13.0,True,1
17,48,6740,0,12.0,True,1
23,7,5557,1,2.87,True,1
28,14,12491,1,17.0,True,0
19,114,11116,1,21.0,True,0
28,34,11940,1,10.0,True,1
28,54,12098,1,11.0,True,1
30,62,4541,1,5.0,False,1
6,62,10453,1,70.0,True,0
28,111,2656,1,8.0,True,1
28,62,3122,1,8.0,True,1
24,25,5405,1,13.0,True,0
28,43,11327,1,15.0,True,0
28,5,10361,1,11.0,True,0
17,13,15463,1,4.0,True,0
28,43,3981,1,13.0,True,0
30,54,2393,1,7.0,False,0
30,18,10447,1,4.0,False,1
16,41,10976,1,7.0,False,0
16,114,9115,1,8.0,False,1
16,83,1906,1,4.0,False,0
18,54,14062,0,8.0,False,1
15,70,11913,1,2.88,True,0
4,74,14379,0,11.0,False,1
17,39,4633,1,3.5,True,0
29,54,3778,0,9.0,False,0
22,112,315,1,2.75,True,1
23,74,4542,1,6.5,True,0
14,96,7481,1,5.5,True,0
0,19,11800,0,6.5,True,1
25,59,6038,1,8.0,True,0
13,86,8722,0,6.5,True,1
7,54,13024,0,15.0,True,1
14,95,3305,1,11.0,True,0
18,83,10349,0,7.0,False,1
29,12,326,1,5.0,False,0
3,86,4319,1,5.0,False,1
22,72,1972,1,3.5,True,0
29,16,3419,1,4.5,False,1
8,95,11172,1,4.5,True,1
5,72,167,0,11.0,False,1
22,34,12968,1,5.5,True,0
28,76,15758,1,10.0,True,1
6,62,9393,1,34.0,True,0
21,59,3777,1,9.0,False,1
3,111,4436,1,5.5,False,1
14,87,5970,1,12.0,True,0
24,33,6905,1,13.0,True,0
3,92,6281,1,9.0,False,0
7,10,2211,0,34.0,True,0
26,57,7398,1,7.0,True,1
1,60,8065,1,4.0,True,1
29,111,5722,1,9.0,False,0
28,72,500,1,6.0,True,1
17,34,15570,1,1.58,True,1
1,47,9000,1,7.5,True,1
6,54,3851,1,11.0,True,0
10,36,7658,0,5.5,False,1
8,24,14846,1,5.0,True,1
22,77,11782,1,3.5,True,0
28,26,9683,1,8.5,True,0
8,14,4515,1,4.0,True,1
10,53,9715,0,13.0,False,1
28,54,13329,1,9.0,True,1
24,106,5109,1,11.0,True,0
6,82,9586,1,34.0,True,0
19,13,12869,1,13.0,True,0
12,10,6803,1,21.0,False,0
6,26,15678,0,29.0,True,0
6,2,13331,0,13.0,True,1
21,92,2124,1,5.0,False,0
28,110,7960,1,11.0,True,0
21,110,12324,1,3.75,False,1
8,89,12915,1,2.75,True,0
8,54,5903,1,4.0,True,1
28,102,10003,1,15.0,True,0
28,73,2602,1,4.5,True,1
29,39,8829,0,8.5,False,0
21,12,9232,1,3.0,False,1
22,39,8625,1,2.25,True,1
19,74,10558,1,17.0,True,0
3,62,1608,1,4.5,False,0
7,111,9870,0,29.0,True,0
16,47,80,1,7.0,False,1
0,17,6944,1,15.0,True,0
8,80,339,1,2.38,True,0
3,104,6039,1,2.75,False,1
22,42,14217,1,3.75,True,1
3,62,12179,1,3.25,False,1
29,12,7653,1,8.0,False,0
1,54,9084,1,21.0,True,0
22,59,10911,1,3.25,True,0
22,89,1216,1,3.25,True,0
29,79,6897,1,3.5,False,0
6,26,11600,0,17.0,True,1
3,59,5377,1,7.5,False,1
28,54,9593,1,7.0,True,1
0,54,7675,1,3.5,True,1
21,53,6938,1,13.0,False,0
4,114,353,0,13.0,False,0
7,54,12327,1,17.0,True,0
28,79,14259,1,9.0,True,0
4,2,8710,0,9.0,False,1
5,111,2631,1,8.0,False,1
8,16,948,1,8.0,True,0
7,12,13547,0,11.0,True,0
21,62,12120,0,21.0,False,1
4,62,14344,1,4.5,False,0
10,79,11647,1,5.0,False,0
12,114,5176,1,13.0,False,0
14,16,4232,0,51.0,True,0
23,74,3463,1,9.0,True,1
14,48,15510,1,7.0,True,0
0,74,13755,1,2.88,True,1
28,2,86,1,5.5,True,1
28,106,3702,1,5.5,True,1
28,34,10093,1,13.0,True,0
20,18,1614,1,5.2,True,0
7,48,5915,0,21.0,True,0
28,96,5972,1,15.0,True,0
21,65,11217,1,7.5,False,0
14,42,8165,1,17.0,True,0
13,111,1369,1,7.5,True,1
8,35,9606,1,2.5,True,1
22,96,14583,1,2.1,True,1
7,92,3932,1,26.0,True,0
17,66,7238,0,13.0,True,1
8,16,2070,1,4.5,True,0
23,2,10467,0,15.0,True,1
23,82,10544,0,15.0,True,0
5,0,1523,1,9.0,False,1
23,42,10023,1,6.5,True,1
27,86,7456,1,21.0,False,0
0,2,9039,0,6.0,True,0
3,2,667,1,8.0,False,0
0,23,9814,0,17.0,True,1
28,54,3743,1,6.0,True,1
28,77,11847,1,5.5,True,1
8,85,9078,1,5.0,True,0
10,96,12804,0,13.0,False,1
27,37,6720,1,8.0,False,0
8,35,3791,1,2.5,True,0
1,60,7130,1,3.0,True,0
28,62,15651,1,7.0,True,0
18,18,9304,0,10.0,False,1
28,73,12896,1,17.0,True,0
6,11,5992,0,15.0,True,1
25,7,8287,1,26.0,True,1
16,86,4500,1,6.0,False,0
7,16,1934,0,15.0,True,1
5,69,11261,0,17.0,False,0
26,73,1931,1,16.5,True,0
21,48,5418,1,5.0,False,1
8,12,12154,1,6.0,True,1
19,74,11183,1,41.0,True,0
22,54,6692,0,11.0,True,1
8,97,637,1,5.5,True,0
8,16,6858,1,4.5,True,1
7,114,42,1,6.5,True,0
17,59,103,1,5.5,True,0
13,16,15753,0,13.0,True,0
17,73,8669,0,34.0,True,1
1,99,13140,1,13.0,True,1
16,114,4362,1,15.0,False,0
13,62,4024,1,29.0,True,1
18,17,12728,0,9.0,False,1
24,2,7960,1,21.0,True,0
8,42,9974,1,6.0,True,1
8,60,10063,1,4.5,True,0
1,17,12477,0,41.0,True,1
0,70,9377,0,6.5,True,0
14,35,9681,1,7.0,True,1
0,43,1853,1,3.0,True,1
28,11,12999,1,8.0,True,0
8,51,14405,1,4.0,True,0
0,42,3463,0,8.0,True,1
8,34,984,1,3.0,True,0
1,60,5027,1,3.0,True,0
0,111,8410,1,3.5,True,0
28,62,11888,1,6.0,True,1
11,54,3902,0,17.0,True,1
22,112,15061,0,5.0,True,0
3,42,12957,1,1.67,False,1
19,16,8221,1,21.0,True,1
1,94,178,1,5.0,True,0
28,112,10721,1,6.5,True,1
3,113,5204,1,2.2,False,1
14,62,4355,1,11.0,True,1
3,14,4716,1,4.0,False,1
21,12,6610,1,6.0,False,0
21,65,1978,1,8.5,False,0
25,76,2954,1,29.0,True,0
0,12,3366,0,5.5,True,1
18,61,4834,0,13.0,False,1
28,65,14422,1,9.0,True,0
24,81,3732,1,9.0,True,0
22,48,6714,1,3.5,True,1
14,48,14852,0,5.0,True,0
28,2,4120,1,7.5,True,1
14,47,12735,1,13.0,True,1
16,109,1513,1,9.0,False,0
6,6,6583,1,6.0,True,0
27,86,3382,1,5.0,False,1
28,5,11308,1,15.0,True,0
4,74,4427,0,13.0,False,0
5,110,15436,1,6.0,False,1
27,114,5231,1,29.0,False,0
3,62,14574,1,1.73,False,1
28,114,2952,1,5.5,True,1
8,92,7863,1,3.25,True,0
28,79,13590,1,5.5,True,0
24,2,14156,1,8.0,True,0
1,92,56,1,21.0,True,0
25,12,2449,0,26.0,True,1
28,48,6348,1,7.0,True,0
3,51,13978,1,3.25,False,0
12,59,5867,1,13.0,False,1
27,24,8355,1,26.0,False,1
3,2,13807,1,9.0,False,0
28,57,7803,1,8.0,True,1
28,12,1854,1,5.5,True,0
16,111,8935,1,3.5,False,1
16,110,4163,1,4.5,False,0
30,69,4276,1,4.0,False,0
9,62,8037,0,34.0,False,0
28,16,13994,1,13.0,True,1
6,2,6749,1,41.0,True,0
11,114,8725,0,34.0,True,1
16,86,6843,1,8.0,False,1
19,11,13647,1,10.0,True,1
28,23,9186,1,6.0,True,1
21,69,9693,1,6.0,False,0
28,75,3032,1,6.0,True,1
28,49,14904,1,7.0,True,1
19,86,3892,0,21.0,True,0
14,17,1879,1,8.0,True,0
28,111,9764,1,13.0,True,0
3,62,10994,1,4.0,False,1
22,65,813,0,6.0,True,1
13,59,4649,1,8.0,True,1
6,111,5852,0,11.0,True,1
8,16,13919,1,6.0,True,0
0,109,12983,0,7.5,True,1
7,14,2481,0,13.0,True,1
8,69,15626,1,9.0,True,0
14,48,3334,0,21.0,True,0
7,54,13464,0,29.0,True,0
6,73,7935,1,18.0,True,0
24,114,12917,1,9.0,True,0
4,69,9701,0,15.0,False,0
24,42,1636,1,11.0,True,0
29,26,6190,1,4.5,False,0
17,2,5663,0,11.0,True,0
29,110,8521,1,9.0,False,0
3,65,4718,1,3.0,False,0
14,74,13211,1,6.0,True,1
28,19,5600,1,7.0,True,0
17,17,15570,1,3.0,True,1
28,54,14085,1,11.0,True,1
6,66,14478,1,15.0,True,1
28,60,773,1,6.0,True,0
7,72,7725,0,29.0,True,1
28,24,8360,1,13.0,True,0
1,92,5812,1,11.0,True,1
3,92,13162,1,3.25,False,1
7,24,10683,0,34.0,True,1
28,95,4203,1,5.5,True,0
21,89,916,1,4.0,False,1
24,66,1844,1,13.0,True,1
19,110,648,1,17.0,True,0
24,114,1091,1,9.0,True,0
27,74,12786,1,26.0,False,0
8,26,13162,1,5.5,True,1
3,92,4278,1,3.25,False,0
22,93,2478,1,3.5,True,1
0,39,12079,0,11.0,True,1
12,10,4591,1,4.33,False,0
8,49,14278,1,9.0,True,0
19,2,7391,1,34.0,True,0
19,62,13102,1,13.0,True,0
24,47,15492,1,10.0,True,1
22,111,642,0,6.0,True,1
22,62,10850,1,2.75,True,1
22,18,13609,1,3.75,True,0
29,19,4416,0,14.0,False,1
3,85,14269,1,1.8,False,1
27,54,952,1,17.0,False,0
16,111,383,1,4.5,False,0
19,75,14660,1,11.0,True,0
0,17,13892,0,13.0,True,1
6,4,7535,1,12.0,True,0
1,73,10163,1,15.0,True,0
15,42,5139,1,3.75,True,1
14,34,5034,1,5.5,True,0
25,76,13110,0,15.0,True,0
8,48,11536,1,4.0,True,1
16,111,10456,1,5.0,False,0
3,2,11660,1,2.88,False,1
12,11,12884,1,8.0,False,0
9,17,6723,0,15.0,False,1
12,65,6899,1,9.0,False,1
22,26,15118,1,4.5,True,0
14,16,8774,1,13.0,True,1
23,62,1714,0,11.0,True,1
3,110,3344,1,2.38,False,1
14,0,8714,1,3.75,True,0
8,24,1853,1,7.0,True,1
27,19,15431,1,8.5,False,0
1,10,11433,1,6.0,True,1
8,24,14349,1,2.88,True,1
24,26,7102,1,15.0,True,1
7,43,4554,0,19.0,True,0
4,114,4557,0,13.0,False,0
4,92,9349,1,2.38,False,0
3,59,7461,1,3.25,False,1
17,72,11940,0,7.5,True,1
1,12,14548,1,21.0,True,0
20,37,12142,1,6.0,True,1
4,2,4129,0,12.0,False,1
8,69,1418,1,4.5,True,1
1,72,2538,1,3.5,True,1
1,70,4251,1,4.5,True,0
27,11,7508,1,26.0,False,0
23,74,1746,1,5.0,True,1
14,62,4885,0,21.0,True,0
14,85,3687,0,21.0,True,1
6,69,13612,0,16.0,True,0
5,111,9959,1,5.5,False,1
21,69,8867,0,34.0,False,1
29,37,8914,1,6.0,False,0
8,83,12236,1,6.5,True,1
8,62,646,1,3.25,True,0
28,99,15214,1,5.5,True,0
16,74,6732,0,12.0,False,0
13,82,4722,0,41.0,True,0
27,82,15683,0,67.0,False,0
14,62,8857,1,21.0,True,0
28,48,2060,1,9.0,True,0
11,41,8620,0,17.0,True,1
28,37,9019,1,10.0,True,0
4,7,12276,0,9.0,False,1
7,92,587,1,15.0,True,0
1,92,4981,1,5.0,True,0
8,83,7391,1,3.25,True,1
10,111,12397,0,8.0,False,0
16,86,1043,1,13.0,False,1
22,65,12856,1,2.5,True,1
22,111,4638,1,3.75,True,0
28,111,7638,1,10.0,True,0
29,92,5209,1,6.0,False,1
1,60,11116,1,17.0,True,0
16,71,2729,0,8.0,False,1
0,110,14769,0,7.0,True,1
8,72,6401,1,3.0,True,1
7,26,13597,1,21.0,True,0
21,70,397,1,4.0,False,1
8,0,12021,1,4.5,True,0
28,12,15548,1,6.5,True,1
24,2,12013,1,9.0,True,0
8,92,10802,1,5.0,True,0
22,111,6747,1,2.25,True,1
25,74,2208,0,17.0,True,0
4,34,14239,0,15.0,False,1
8,33,250,1,5.5,True,1
28,69,13016,1,5.5,True,0
7,26,3103,1,46.0,True,0
20,85,8588,1,7.8,True,0
7,26,2117,0,26.0,True,0
1,74,9473,1,5.0,True,0
14,92,4250,1,7.5,True,1
29,75,15401,0,7.5,False,1
28,16,328,1,5.5,True,0
22,109,1502,0,6.0,True,1
8,114,7091,1,2.5,True,0
14,81,10891,0,67.0,True,1
0,54,9593,1,4.5,True,0
3,2,14729,1,4.5,False,1
30,27,5069,1,5.0,False,0
28,59,6376,1,13.0,True,0
4,111,12190,1,2.5,False,1
29,16,13994,1,13.0,False,1
9,17,11669,0,11.0,False,1
1,42,954,1,10.0,True,1
3,107,6008,1,4.5,False,1
14,92,531,0,26.0,True,1
7,62,5794,0,11.0,True,1
9,83,2823,0,21.0,False,1
22,12,1958,0,6.0,True,0
28,54,6671,1,17.0,True,0
21,7,4470,1,5.0,False,0
21,60,12062,1,7.0,False,0
29,53,14568,1,7.0,False,0
29,82,7744,1,6.5,False,0
4,37,14276,0,13.0,False,1
22,65,10464,1,3.0,True,0
28,35,1545,1,5.5,True,0
16,30,2751,1,4.0,False,0
1,62,13627,0,29.0,True,0
15,17,15570,1,2.5,True,0
28,4,8546,1,15.0,True,0
14,5,14549,1,8.5,True,0
16,75,6025,1,51.0,False,0
14,54,9478,1,7.5,True,0
6,62,825,0,12.0,True,0
1,37,6558,1,8.6,True,1
8,114,15721,1,6.5,True,0
29,14,930,1,6.5,False,0
21,18,12577,1,8.0,False,0
28,30,6836,1,8.0,True,0
19,54,10664,1,13.0,True,0
25,74,15730,1,3.0,True,0
13,92,15022,1,3.5,True,1
25,62,3726,0,34.0,True,0
8,42,6472,1,4.5,True,0
1,19,11670,1,5.5,True,0
16,63,10379,1,7.5,False,0
16,70,9792,1,7.0,False,0
21,106,2237,1,4.5,False,0
0,2,2171,0,7.5,True,1
3,82,13935,1,7.0,False,1
28,92,153,1,7.0,True,1
29,48,14397,1,9.0,False,0
23,13,9249,1,7.0,True,1
1,111,6852,1,5.0,True,0
19,2,5273,1,17.0,True,0
7,62,10731,0,34.0,True,0
4,17,9565,0,11.0,False,1
3,76,5544,1,3.75,False,1
1,41,5295,0,15.0,True,1
4,17,6416,0,15.0,False,1
28,92,9403,1,15.0,True,0
28,62,34,0,21.0,True,1
4,59,9733,0,13.0,False,1
3,54,4163,1,11.0,False,0
0,3,4283,1,3.75,True,0
15,16,11118,1,3.25,True,1
7,72,12315,1,12.0,True,0
11,74,4539,0,51.0,True,1
8,110,5184,0,5.5,True,0
1,48,2436,1,21.0,True,0
11,111,8810,0,17.0,True,0
22,74,1789,1,2.88,True,1
8,51,8451,1,2.75,True,1
20,73,7181,1,4.7,True,0
29,10,6931,1,9.0,False,0
4,69,10825,0,11.0,False,0
23,12,5867,0,13.0,True,1
3,69,6493,1,3.25,False,1
30,14,6499,1,5.0,False,0
14,92,13998,0,15.0,True,1
28,11,14975,1,13.0,True,1
28,62,12716,1,13.0,True,1
1,86,12864,1,4.5,True,0
19,4,9620,1,10.0,True,1
28,104,10741,1,8.0,True,0
17,109,2523,0,10.0,True,0
8,79,5577,1,3.25,True,0
8,14,4325,1,3.25,True,0
0,84,6475,0,10.0,True,1
8,39,8667,1,3.25,True,1
20,72,12406,1,7.6,True,0
1,2,13533,1,26.0,True,1
21,26,1273,1,8.0,False,0
22,93,5025,1,4.5,True,0
12,73,14003,1,10.0,False,0
13,62,10768,0,5.0,True,0
8,62,7541,1,3.0,True,0
3,34,14821,1,6.0,False,1
28,61,11036,1,7.0,True,1
30,17,5612,1,3.25,False,1
7,4,12184,1,15.0,True,0
3,18,8116,1,4.33,False,0
21,48,6441,1,6.5,False,0
21,26,13764,1,8.0,False,0
29,16,1497,1,4.5,False,1
1,4,15557,1,11.0,True,0
30,16,10162,1,6.0,False,0
28,82,15195,1,5.5,True,1
9,92,13854,1,4.0,False,1
1,54,15086,1,8.0,True,1
7,92,14917,0,15.0,True,1
28,94,10391,1,7.0,True,0
3,59,6397,1,3.25,False,1
28,83,10896,1,9.0,True,1
28,16,10420,1,12.0,True,0
22,16,8362,1,1.91,True,0
1,76,60,1,1.73,True,1
4,12,6598,0,12.0,False,1
4,111,10010,1,8.0,False,1
27,53,14042,1,5.5,False,1
18,16,3171,1,3.0,False,1
27,25,2278,1,10.0,False,1
14,26,5427,0,15.0,True,0
3,2,11159,1,3.0,False,1
19,104,14830,1,15.0,True,0
14,96,8268,1,15.0,True,0
5,61,7952,1,7.0,False,1
14,24,443,1,6.5,True,0
4,111,12056,0,15.0,False,1
21,60,8841,0,13.0,False,0
22,107,2491,1,5.0,True,1
8,26,15782,1,4.0,True,1
1,2,11014,1,11.0,True,0
17,12,4400,1,6.0,True,1
23,3,5691,1,4.0,True,1
28,54,15013,1,17.0,True,0
25,62,10619,0,67.0,True,0
28,108,3338,1,8.0,True,1
25,62,8259,1,6.0,True,1
2,19,9628,0,26.0,True,1
3,79,10246,1,2.75,False,1
22,59,11116,1,4.5,True,1
8,17,5338,1,4.0,True,1
8,62,5101,1,8.0,True,1
20,13,9249,1,5.2,True,1
28,86,9437,1,15.0,True,0
29,110,8191,0,11.0,False,1
14,54,13985,1,8.0,True,0
4,51,10090,0,13.0,False,0
7,114,6191,0,17.0,True,0
8,104,8916,1,2.75,True,1
29,7,5838,1,4.5,False,1
3,47,5244,1,3.0,False,0
14,23,10872,1,3.5,True,1
17,114,12610,0,15.0,True,1
16,111,10049,1,8.0,False,0
7,73,10489,0,12.0,True,0
1,73,15123,1,11.0,True,1
4,76,5562,0,17.0,False,1
26,11,6456,1,8.4,True,1
23,74,5848,1,9.0,True,1
9,26,7282,0,17.0,False,0
18,48,10989,0,10.0,False,1
0,71,397,0,5.0,True,0
10,95,18,1,3.25,False,1
28,85,6803,1,8.0,True,1
24,60,4040,1,4.5,True,0
14,30,1099,1,6.0,True,0
29,33,4163,0,8.0,False,0
19,114,8143,1,34.0,True,0
8,73,5255,1,2.25,True,1
6,26,1230,1,7.0,True,1
11,111,13628,0,34.0,True,0
1,111,11086,0,15.0,True,1
3,2,10153,1,2.0,False,1
19,12,4267,1,23.0,True,0
3,47,7712,1,6.0,False,0
24,17,11401,1,13.0,True,0
8,49,780,1,2.0,True,1
4,71,6922,0,17.0,False,1
0,62,9372,1,3.0,True,0
2,7,2208,1,17.0,True,0
24,2,10410,1,26.0,True,0
27,26,14345,0,11.0,False,0
5,2,15703,1,3.5,False,0
9,2,2952,0,9.0,False,1
2,114,7109,1,32.0,True,0
16,49,11472,1,5.0,False,1
26,4,7035,1,18.0,True,0
0,111,8442,1,3.5,True,1
1,65,977,1,3.25,True,0
22,93,5735,1,3.25,True,1
28,104,477,1,7.0,True,0
13,39,2906,1,2.75,True,0
0,24,2370,0,12.0,True,1
3,86,14393,1,6.0,False,1
3,17,5338,1,5.0,False,0
9,84,6063,0,11.0,False,1
0,56,15402,1,2.9,True,0
27,62,2771,1,11.0,False,0
1,83,9350,0,41.0,True,0
8,74,8701,1,6.0,True,1
22,42,2655,1,6.0,True,1
3,2,261,1,9.0,False,0
14,74,840,1,6.5,True,0
25,41,14403,0,21.0,True,1
18,26,7722,0,26.0,False,1
21,23,7050,1,5.0,False,1
8,43,146,1,3.25,True,1
8,14,13566,1,4.0,True,0
24,114,11159,1,11.0,True,0
9,104,1456,1,4.5,False,1
28,76,12421,1,6.0,True,1
29,7,13265,1,5.0,False,1
8,83,4694,1,3.5,True,1
23,112,3737,1,10.0,True,0
30,65,3539,1,7.5,False,1
8,11,8177,1,2.5,True,0
8,74,8162,1,2.75,True,0
15,17,3772,1,13.0,True,1
3,85,2334,1,3.75,False,0
0,62,5433,0,7.0,True,1
3,76,6015,1,2.75,False,1
27,114,11753,1,11.0,False,0
14,48,3581,0,21.0,True,0
28,39,13391,1,15.0,True,1
16,72,1049,1,14.0,False,1
15,106,13759,1,6.0,True,1
8,54,4806,1,6.5,True,0
30,41,7820,1,3.75,False,1
8,48,9123,1,7.0,True,0
8,51,10552,1,5.0,True,1
2,26,5854,1,64.0,True,0
6,2,1303,0,17.0,True,1
9,104,14908,0,10.0,False,1
28,73,3793,1,11.0,True,1
0,5,7881,1,6.0,True,0
17,42,3098,0,13.0,True,0
24,2,11525,1,11.0,True,1
22,104,2598,1,5.0,True,0
0,72,8881,0,6.0,True,0
8,12,8449,1,4.5,True,1
1,48,5873,1,10.0,True,1
22,86,2524,0,8.0,True,1
20,111,5326,1,5.7,True,0
11,16,10468,0,21.0,True,0
3,48,10770,1,6.0,False,1
28,73,1222,0,21.0,True,1
8,62,14399,1,4.5,True,0
4,53,2285,0,10.0,False,0
4,4,5019,0,21.0,False,0
8,79,4920,1,6.0,True,1
7,114,11730,0,11.0,True,1
29,42,13823,1,8.0,False,1
28,35,15181,1,11.0,True,1
4,74,1399,0,13.0,False,0
9,26,13374,0,8.0,False,0
15,109,7553,1,3.5,True,1
24,114,11245,1,21.0,True,0
14,74,11388,0,17.0,True,0
18,71,3625,1,3.75,False,1
20,111,2408,1,7.4,True,1
3,76,3575,1,5.0,False,1
29,61,13464,1,6.5,False,1
26,18,6603,1,6.6,True,1
3,14,8652,1,2.38,False,0
1,2,8265,0,34.0,True,0
23,2,14173,0,11.0,True,1
7,92,5003,0,11.0,True,1
7,4,15764,1,18.0,True,0
28,95,11296,1,13.0,True,0
1,110,11112,1,7.0,True,1
8,76,10268,1,4.33,True,0
30,37,15353,1,5.0,False,1
17,39,1264,1,3.0,True,1
5,72,13028,1,5.0,False,1
8,11,12963,1,3.25,True,0
28,94,9663,1,15.0,True,1
22,107,6004,1,4.5,True,1
5,72,11940,1,9.0,False,0
0,99,8726,1,1.9,True,0
24,26,9307,1,9.0,True,1
22,6,7532,0,10.0,True,0
1,81,9633,1,2.88,True,0
9,60,15436,0,15.0,False,0
1,26,4797,0,26.0,True,0
8,17,14853,1,3.25,True,0
14,26,7918,1,12.0,True,0
22,54,15118,1,2.38,True,1
22,16,7759,0,6.0,True,1
21,62,8188,1,7.0,False,1
24,43,7806,1,26.0,True,0
8,111,5557,1,3.5,True,1
14,76,3419,1,4.5,True,1
8,54,15234,1,4.5,True,1
8,76,1785,1,3.75,True,1
5,111,5557,1,3.75,False,1
3,82,2503,1,5.5,False,0
25,70,802,1,8.0,True,1
1,83,8554,1,17.0,True,0
17,104,15535,1,2.63,True,1
28,16,11936,1,10.0,True,0
8,86,9179,1,4.5,True,0
14,54,3970,0,11.0,True,1
3,74,2060,1,5.0,False,1
28,7,8629,1,8.0,True,0
22,54,13957,1,3.5,True,1
8,92,5375,1,4.33,True,0
20,41,3294,1,8.4,True,1
8,65,6061,1,3.75,True,0
7,54,3132,0,23.0,True,0
6,62,10830,1,12.0,True,0
7,111,429,0,17.0,True,1
19,85,11871,1,11.0,True,0
3,7,8012,1,4.33,False,1
19,12,12371,1,21.0,True,1
19,111,12657,0,41.0,True,0
28,51,5327,1,9.0,True,1
29,10,13932,1,4.33,False,1
12,53,2421,1,4.5,False,0
0,107,1191,0,7.5,True,1
22,62,941,1,5.5,True,0
19,104,4802,1,10.0,True,0
20,54,7621,1,6.6,True,0
22,16,6701,1,6.0,True,1
17,79,1441,1,3.25,True,1
7,26,3562,0,17.0,True,1
4,14,11583,0,26.0,False,0
9,5,1171,0,11.0,False,1
19,110,5848,1,13.0,True,0
1,12,12174,1,13.0,True,0
24,86,5527,1,6.5,True,1
0,35,3047,0,4.5,True,1
0,63,706,0,6.0,True,0
1,2,6631,1,10.0,True,0
3,83,14386,1,4.0,False,1
27,92,531,0,26.0,False,1
20,4,2714,1,5.3,True,1
3,77,1269,1,5.5,False,0
14,16,219,1,11.0,True,0
6,111,4913,1,21.0,True,0
8,53,7305,1,3.0,True,1
8,47,216,1,3.25,True,1
30,10,288,1,4.0,False,1
23,114,5595,1,11.0,True,0
3,62,1838,1,3.25,False,1
13,16,2021,0,34.0,True,0
8,86,15366,1,5.0,True,1
1,54,13636,1,19.4,True,0
3,72,13865,1,1.73,False,1
6,106,4371,1,7.0,True,0
22,7,8419,0,8.0,True,0
6,7,14783,1,17.0,True,0
22,42,358,1,2.5,True,1
4,74,6548,0,15.0,False,1
28,92,846,1,7.0,True,0
17,112,5340,0,8.0,True,0
8,79,2604,1,3.25,True,0
30,62,5676,1,5.0,False,1
2,42,7976,1,9.0,True,0
22,75,6066,0,13.0,True,1
13,62,1369,1,26.0,True,0
14,111,222,0,21.0,True,0
28,7,5332,1,11.0,True,1
20,112,9364,1,4.5,True,0
2,4,5174,1,11.0,True,0
2,18,15702,1,9.0,True,0
28,30,7327,1,6.0,True,1
1,72,7570,1,36.0,True,0
7,92,15516,1,21.0,True,1
4,72,3702,0,19.0,False,1
16,86,10510,1,5.0,False,0
8,77,15256,1,4.5,True,0
3,72,5203,1,2.1,False,1
1,86,10946,1,3.5,True,1
0,74,13900,1,7.0,True,0
1,114,723,1,17.0,True,0
28,2,10985,0,21.0,True,0
5,86,7929,1,9.0,False,1
28,34,3155,1,6.0,True,0
28,16,10394,1,8.0,True,1
8,18,1613,1,2.87,True,1
1,61,15660,1,15.0,True,1
26,112,10015,1,8.0,True,0
4,111,11514,0,17.0,False,0
16,2,13184,1,12.0,False,0
30,74,3439,1,4.0,False,0
3,47,12294,1,7.0,False,0
8,60,5575,1,8.5,True,1
7,82,8320,0,17.0,True,1
6,69,11988,1,8.0,True,0
29,107,8813,0,12.0,False,0
16,82,5478,1,4.5,False,0
14,42,10124,1,5.5,True,0
8,51,257,1,3.75,True,1
3,37,3867,1,2.38,False,1
