age,education_fill_1,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none
32,2,0,627996,887904,3,3,0
47,2,0,663108,901320,0,0,0
33,1,3,751704,1169148,0,0,0
49,1,0,470328,701076,0,0,0
26,2,0,619236,774300,0,0,0
47,2,0,530520,811080,0,0,0
38,2,0,612936,742620,10,3,0
26,1,0,728556,931200,0,0,0
35,2,0,481248,961668,0,0,0
42,2,1,653508,750360,0,0,0
28,1,0,624936,947880,0,0,0
46,1,0,728400,876132,9,4,0
42,1,0,700056,796584,8,6,0
35,1,0,499728,739848,0,0,0
48,1,0,690156,794100,4,2,0
30,1,3,632136,833232,0,0,0
35,2,0,777708,1065660,12,5,0
30,1,0,863004,1023576,5,5,0
42,2,0,608508,731604,2,2,0
48,1,0,698508,948228,0,0,0
30,2,0,1166508,1854000,0,0,0
38,2,0,599280,780144,2,2,0
32,1,0,730968,987708,0,0,0
35,1,0,699108,833364,0,0,0
42,2,1,858804,1026000,8,4,0
28,2,0,767364,1063488,2,0,0
30,1,0,806028,1395312,0,0,0
37,2,0,457680,631152,0,0,0
28,2,0,614124,833592,0,0,0
24,1,0,614676,833400,0,0,0
39,2,0,635736,950868,6,4,0
26,1,0,596556,848340,3,2,0
27,1,0,752556,858492,3,3,0
35,1,0,681108,874632,0,0,0
48,2,0,562428,1156596,0,0,0
25,2,3,756744,1075608,0,0,0
46,1,0,699108,859464,0,0,0
31,1,0,864276,1110000,0,0,0
27,1,0,330324,790500,0,0,0
29,1,0,496728,781872,0,0,0
48,1,0,737364,837564,2,0,0
28,1,0,731364,931896,4,3,0
29,1,0,641556,828600,2,2,0
37,1,0,722400,927600,0,0,0
33,2,0,636936,810408,0,0,0
34,2,0,770556,937836,4,4,0
29,1,1,871476,2093748,2,0,0
41,2,0,699108,803724,0,0,0
31,1,0,838476,1225992,0,0,0
35,2,0,728556,854724,0,0,0
27,1,0,675108,818724,2,2,0
45,1,0,651636,780636,0,0,0
43,1,0,553740,833460,3,3,0
47,2,0,639636,804012,0,0,0
41,2,0,431268,699168,4,4,0
45,1,0,600936,835728,2,2,0
47,1,0,584040,813000,0,0,0
33,1,0,526932,705900,0,0,0
48,2,0,754164,960000,0,0,0
24,2,0,680508,872364,0,0,0
39,1,0,592188,784800,0,0,0
43,2,0,556188,816000,4,2,0
26,1,0,565740,792108,0,0,0
46,1,0,758964,858360,2,2,0
26,1,0,604956,813600,0,0,0
40,2,0,440868,1012428,22,3,0
42,2,0,613236,877584,0,0,0
44,2,0,668400,849492,18,8,0
48,2,0,687756,849264,18,4,0
43,1,0,544548,813516,0,0,0
42,2,2,1151880,1597836,0,0,0
33,2,1,570876,920268,0,0,0
32,1,1,731364,969624,0,0,0
36,2,0,438564,834336,2,2,0
28,2,0,663108,1050732,2,2,0
31,1,0,663108,775200,3,2,0
34,2,0,794028,1073184,0,0,0
41,1,0,737604,998964,2,2,0
42,1,0,796428,954000,0,0,0
28,2,0,622944,802944,4,2,0
32,2,0,541788,797400,3,0,0
49,2,0,707364,932424,0,0,0
39,1,0,794676,957720,0,0,0
40,2,0,474060,671832,2,2,0
26,2,1,494520,764220,0,0,0
44,1,0,396168,840840,3,3,0
44,2,0,642936,825660,0,0,0
31,2,0,580188,817500,0,0,0
25,1,0,633336,1160676,0,0,0
32,2,0,619836,805956,2,2,0
26,1,0,514728,780624,0,0,0
30,2,0,529740,854880,0,0,0
37,1,0,830028,996000,6,5,0
35,2,0,277992,762000,3,2,0
41,1,0,682956,846972,4,4,0
36,1,0,526740,815328,2,0,0
40,1,0,654156,842400,0,0,0
39,2,0,761364,924096,0,0,0
36,2,1,680028,977472,0,0,0
24,1,0,858204,1032000,2,2,0
45,1,0,766584,1044000,0,0,0
29,2,0,636936,968184,0,0,0
37,2,0,675108,881040,0,0,0
48,2,0,717756,924900,0,0,0
40,1,0,648156,811644,2,0,0
23,1,0,485928,842832,0,0,0
39,1,1,447300,579840,3,0,0
45,2,3,696156,900612,2,2,0
46,1,0,654276,789036,7,3,0
47,1,0,690156,912000,0,0,0
31,1,0,644172,783084,0,0,0
32,1,0,502728,683160,3,0,0
24,1,0,625476,709752,0,0,0
41,1,0,778584,897600,4,2,0
26,2,2,821352,1183548,2,0,0
46,2,1,777384,995976,0,0,0
29,1,0,615636,749952,9,5,0
44,2,0,728556,883368,4,2,0
26,1,0,580788,751716,0,0,0
27,2,0,719364,816000,0,0,0
35,1,0,578400,717504,0,0,0
30,2,1,832476,1226340,0,0,0
31,2,0,763764,1008000,0,0,0
46,2,0,354348,738144,0,0,0
43,1,0,687108,867240,6,2,0
34,1,0,568188,853860,5,5,0
26,2,1,1005180,1487940,0,0,0
30,1,0,708156,786840,3,0,0
41,2,1,508728,829920,2,2,0
30,1,0,556188,942000,6,6,0
40,1,0,631236,718800,5,5,0
34,1,0,919812,1257600,0,0,0
42,2,0,968232,1305204,0,0,0
34,1,0,600936,803340,0,0,0
45,1,0,597636,731040,7,2,0
49,2,1,580188,770820,0,0,0
27,1,0,911532,1362852,0,0,0
30,1,0,687108,822228,0,0,0
28,1,0,608436,782652,0,0,0
36,2,1,600936,807384,0,0,0
45,1,0,699108,927864,0,0,0
46,2,0,520728,742884,0,0,0
42,2,3,642156,826128,0,0,0
27,1,0,612636,814164,2,2,0
36,1,0,726156,881760,4,3,0
38,2,1,676956,800988,8,5,0
30,2,2,681108,864420,0,0,0
47,1,0,787608,903960,4,2,0
30,2,3,237252,865320,0,0,0
49,2,0,527268,751212,13,5,0
41,1,0,624936,956628,14,2,0
42,2,0,630288,803796,2,2,0
45,2,0,780984,890772,2,2,0
32,1,0,1104660,1524000,0,0,0
32,2,0,556188,765000,6,4,1
28,1,0,466728,858360,0,0,0
35,2,0,686988,870000,2,2,0
30,1,0,612936,831324,0,0,0
44,2,0,696156,819276,0,0,0
28,1,0,624000,753264,0,0,0
45,2,0,853476,1157892,0,0,0
31,2,0,717516,949680,0,0,0
44,2,0,523740,859728,2,2,0
47,2,0,821076,1157424,0,0,0
36,2,0,614796,824688,4,3,0
25,2,0,705108,858840,0,0,0
40,1,0,627336,781152,0,0,0
33,2,0,580800,938352,0,0,0
24,1,0,731364,851184,0,0,0
38,2,0,574188,729204,0,0,0
44,2,3,695916,863016,2,2,0
29,1,0,722556,814200,0,0,0
35,2,0,499728,625980,2,0,0
27,1,0,707364,816000,4,4,0
23,1,0,597336,930000,0,0,0
28,1,0,807732,1060152,0,0,0
49,1,0,766428,876948,2,2,0
29,2,0,449268,769500,3,2,0
45,1,3,682992,895140,3,3,0
44,2,0,588588,756000,0,0,0
39,2,0,360408,812832,0,0,0
39,2,0,496728,903420,2,2,0
45,2,1,389808,867816,0,0,0
36,1,1,633636,824040,0,0,0
26,1,0,740556,936000,5,3,0
28,2,0,681108,884316,2,0,0
46,2,0,1180680,1769736,0,0,0
37,1,0,649548,834000,4,3,0
44,2,0,342348,697020,10,3,0
22,1,0,860604,1184760,0,0,0
41,1,0,578436,1143096,0,0,0
32,1,0,651636,940800,0,0,0
34,2,0,742080,888000,2,2,0
40,1,0,795384,876012,7,3,0
38,2,3,956232,1152000,0,0,0
25,2,0,681108,799440,2,0,0
39,1,0,826584,900000,3,2,0
25,1,0,697908,890460,2,2,0
46,2,0,763956,869160,2,2,0
42,1,0,624396,835860,0,0,0
45,2,1,897300,1260288,2,2,0
43,2,0,847476,981600,13,3,0
39,1,0,508728,1058604,7,0,0
50,2,0,633636,756888,0,0,0
42,2,1,802584,1107780,0,0,0
27,2,0,701364,814848,0,0,0
32,1,0,1039440,1200624,0,0,0
43,1,0,603936,927000,3,2,0
28,1,0,602196,863736,20,10,0
27,1,0,684756,949344,0,0,0
36,2,0,544188,754740,5,4,0
42,1,0,687108,960000,4,3,0
43,1,0,547188,881052,8,0,0
47,2,0,553740,1020192,5,3,0
43,2,0,591636,858756,7,2,0
47,2,0,687108,846000,0,0,0
36,1,0,663108,868560,3,3,0
29,1,0,725844,998964,0,0,0
44,1,0,634536,836400,0,0,0
41,1,0,790584,973200,0,0,0
35,2,0,527148,1001748,0,0,0
25,2,3,437196,1193112,0,0,0
39,1,0,681108,955896,0,0,0
33,2,0,669156,912000,2,2,0
36,1,0,520728,839820,2,0,0
45,2,0,425268,802104,2,0,0
34,2,3,684156,979548,0,0,0
21,1,0,1168680,1613280,0,0,0
39,1,0,776628,999216,0,0,0
43,1,0,716964,819600,0,0,0
29,2,2,770556,1321380,0,0,0
48,1,0,618636,823416,6,2,0
25,1,0,652956,748692,0,0,0
43,2,0,606936,853320,0,0,0
37,1,0,731964,873396,4,4,0
42,1,0,706860,831660,0,0,0
41,2,3,631692,814704,10,4,0
46,2,0,620436,709812,7,4,0
33,2,1,587736,812100,2,2,0
35,2,0,726564,911616,2,0,0
45,2,0,716964,812340,0,0,0
42,2,0,740556,868656,0,0,0
49,1,0,798036,908652,0,0,0
25,2,0,809028,1253568,0,0,0
35,2,0,833004,1074228,0,0,0
25,2,1,648936,833616,0,0,0
42,1,0,663108,845772,6,4,0
44,1,0,724956,891072,0,0,0
30,2,0,682956,837228,2,0,0
26,2,0,772584,936000,0,0,0
36,2,0,595572,835836,0,0,0
49,1,0,249288,811656,5,3,0
34,2,0,806400,1038204,2,2,0
39,1,0,664956,817416,6,5,1
32,2,0,995532,1216668,0,0,0
32,1,0,568104,789624,2,0,0
34,1,0,284412,780216,0,0,0
44,1,0,618936,910884,2,2,0
28,2,0,595656,784692,0,0,0
31,2,0,643476,945576,0,0,0
50,2,0,486672,641136,20,5,0
43,2,0,461268,882000,0,0,0
27,2,0,545976,862008,0,0,0
23,1,0,620436,783000,3,3,0
30,2,0,568188,733416,2,2,0
36,2,0,720156,828000,0,0,0
39,2,0,463848,1046532,5,3,0
25,1,0,626400,775800,3,3,0
28,1,0,643668,860736,0,0,0
29,2,0,765756,1811448,0,0,0
31,2,0,565740,812340,0,0,0
31,2,0,491928,875148,0,0,0
43,2,3,690384,1216344,0,0,0
41,2,0,484728,912000,3,0,0
27,1,0,621636,823560,3,3,0
37,2,1,703908,943992,2,0,0
31,1,0,719364,976140,0,0,0
27,1,0,675108,816000,0,0,0
32,2,0,592188,913440,0,0,0
32,2,0,540948,732552,0,0,0
47,2,0,550548,891600,0,0,0
26,1,1,466068,824532,0,0,0
49,1,0,354348,640932,12,8,0
40,2,0,766584,924828,0,0,0
46,1,0,591636,898200,5,5,0
37,2,0,705108,869940,0,0,0
25,2,0,804480,1208916,0,0,0
26,1,0,808584,1008000,0,0,0
38,1,0,643908,754068,7,7,0
25,1,0,665508,807420,5,4,0
37,1,0,734556,875400,5,4,0
43,1,2,689508,885600,0,0,0
48,2,0,699108,849972,2,0,0
46,1,0,722556,925320,5,4,0
26,1,0,730164,921960,0,0,0
49,1,0,520728,828948,0,0,0
44,1,0,681708,897816,0,0,0
42,2,0,663756,766356,0,0,0
33,1,0,879876,1076640,0,0,0
42,2,0,585636,780840,11,7,0
42,2,0,603600,704976,15,5,0
49,1,0,508728,727200,4,4,0
39,2,0,627636,766800,3,2,0
40,2,0,556188,779040,0,0,0
41,1,0,645756,868548,2,2,0
31,2,0,699108,911040,3,3,0
35,2,0,648156,1007040,2,2,0
21,1,0,626016,885804,0,0,0
40,1,0,496728,738108,3,2,0
33,1,0,490728,1069692,2,0,0
46,1,0,721764,840000,12,4,0
29,2,0,683508,1121940,0,0,0
35,1,0,467268,821532,0,0,0
31,2,1,487320,954000,0,0,0
31,2,0,568188,875820,0,0,0
46,2,0,538188,741204,2,0,0
40,2,0,725364,882108,3,0,0
47,2,1,594732,1101444,2,2,0
44,2,0,594684,816432,6,2,0
28,1,1,609636,771900,4,3,0
30,2,0,618156,786228,0,0,0
38,1,0,731364,840000,0,0,0
44,2,0,774708,996324,2,2,0
36,1,0,696156,921180,3,3,0
26,1,1,496728,708588,2,0,0
41,1,0,449268,876000,0,0,0
26,2,0,953196,1818276,2,2,0
36,2,3,797904,1278000,2,2,0
41,2,0,749364,866508,2,0,0
38,2,0,754668,883200,5,4,0
46,2,0,708156,800616,0,0,0
33,2,0,552216,893196,0,0,0
49,2,0,558540,732660,12,7,0
25,2,0,652308,837168,0,0,0
33,2,1,867804,1321572,2,0,0
38,2,0,992232,1650240,2,0,0
24,1,0,520728,751392,0,0,0
35,2,0,690156,836808,8,2,0
37,1,2,579228,901188,0,0,0
36,1,0,410448,564000,0,0,0
36,2,1,763548,1039176,2,0,0
28,2,0,615636,925908,0,0,0
31,2,1,607236,1132320,2,2,0
28,2,0,434148,845592,0,0,0
49,2,0,705756,880884,13,3,0
27,2,0,565740,901704,0,0,0
31,2,0,542868,862296,0,0,0
35,2,1,541740,784788,4,4,0
35,2,0,841476,1164780,0,0,0
39,1,1,762144,949560,0,0,0
50,2,0,687108,873600,3,2,0
25,2,0,606936,772728,0,0,0
38,1,0,318348,799632,5,4,0
25,1,0,499728,727800,0,0,0
36,1,0,469128,690528,0,0,0
42,2,0,469368,637428,0,0,0
45,2,0,612036,799404,19,10,0
22,1,0,666156,820956,0,0,0
47,2,0,672156,771960,0,0,0
43,2,0,707364,855000,0,0,0
26,1,0,580188,830052,4,3,0
46,2,0,924792,1353888,0,0,0
47,1,1,593736,1162812,0,0,0
43,1,0,448344,840492,12,3,0
30,1,0,879804,1165236,0,0,0
29,1,0,872076,1184160,0,0,0
39,1,0,865476,1005600,4,4,0
49,1,0,509016,629904,0,0,0
33,2,0,802584,1133040,0,0,0
29,1,0,772584,888000,4,2,0
42,2,0,675108,1403856,0,0,0
48,2,1,576540,818124,8,3,0
48,1,0,588000,828000,2,0,0
36,2,0,719364,861792,0,0,0
27,2,0,707364,909600,0,0,0
34,1,0,806028,958044,3,3,0
44,2,0,845004,965700,0,0,0
29,1,0,692184,826200,0,0,0
43,2,0,758556,1192776,0,0,0
42,2,0,731364,859092,21,5,0
25,2,0,826584,1135200,0,0,0
31,1,0,719364,927840,0,0,0
48,1,0,532188,1102704,6,4,0
35,1,0,642936,800568,0,0,0
40,1,0,513528,840000,5,4,0
25,1,0,774984,992400,0,0,0
29,1,0,734556,923772,0,0,0
29,1,0,246888,852000,0,0,0
47,1,3,565740,955188,6,2,0
37,2,0,249852,594912,0,0,0
36,2,1,613224,1018320,3,3,1
29,2,0,634104,769956,0,0,0
48,2,0,708564,909960,0,0,0
48,2,0,451428,916056,4,2,0
47,2,0,425268,850344,2,2,0
30,2,0,739356,885840,5,0,0
32,1,0,576588,669240,0,0,0
27,2,0,508728,778800,0,0,0
24,2,1,633636,794760,0,0,0
45,2,3,908028,1268208,3,3,0
39,1,0,843804,1012752,6,3,0
40,1,0,714156,911856,0,0,0
46,2,0,618732,834204,4,0,0
48,2,0,693228,803400,4,3,0
49,1,0,628320,763164,2,0,0
26,1,0,294888,864000,0,0,0
33,2,0,707364,914388,0,0,0
31,1,0,580188,756000,3,2,0
38,1,0,592188,880200,0,0,0
30,2,2,651108,1148976,2,2,0
31,1,0,770556,996000,8,4,0
45,2,1,657756,952068,4,4,0
29,2,0,548988,777960,5,5,0
46,1,0,565236,899544,2,2,0
26,1,3,745680,932400,0,0,0
47,2,1,865404,977880,0,0,0
39,1,0,725364,832728,0,0,0
38,2,0,642108,789240,6,5,0
45,2,0,731364,843360,0,0,0
22,1,0,529728,2053464,0,0,0
41,1,0,616536,714000,3,3,0
32,2,1,774984,884496,2,2,0
35,2,0,425268,639432,2,2,0
37,2,0,565176,691104,18,5,0
31,2,0,444468,612120,0,0,0
39,2,1,699108,845892,9,0,0
35,2,0,774984,972000,3,0,0
27,1,0,740556,852000,5,0,0
26,2,0,336348,650520,2,2,0
25,1,0,596556,821676,0,0,0
30,2,0,672156,767400,0,0,0
31,2,3,606936,788916,0,0,0
30,1,0,428268,978204,0,0,0
32,1,0,774828,991332,0,0,0
32,2,0,709908,928320,0,0,0
39,1,0,809628,1121100,0,0,0
30,1,0,378420,781332,4,3,0
47,2,0,604836,830136,3,2,0
42,1,0,348348,504000,22,9,0
24,1,0,719364,936000,0,0,0
38,2,0,939012,1422804,4,3,0
36,1,0,814584,924000,19,8,1
26,1,0,715356,888252,0,0,0
26,1,0,511128,718488,0,0,0
42,2,0,508728,815772,0,0,0
46,2,1,672156,805308,6,3,0
35,2,0,753756,934524,0,0,0
23,1,0,733356,1041600,0,0,0
23,1,0,777600,940320,3,2,0
35,2,0,871476,1062468,6,3,0
38,2,0,451668,841404,0,0,0
45,2,1,712416,818952,0,0,0
34,1,0,784584,1002000,0,0,0
27,2,0,824028,1205784,0,0,0
38,2,0,655428,808992,0,0,0
31,1,1,755364,901332,8,5,0
26,1,0,708156,808800,0,0,0
46,2,0,663156,835368,2,0,0
39,1,0,755364,859800,2,2,0
24,1,0,684156,977244,0,0,0
47,1,0,694956,897600,0,0,0
48,2,0,527076,945300,2,0,0
40,1,0,670308,814200,5,2,0
31,2,0,861804,1258188,0,0,0
30,1,0,989832,1273200,8,3,0
42,1,0,710568,827148,5,3,0
46,1,0,675108,809136,5,4,0
40,2,0,167880,807600,2,2,0
44,2,0,624936,732384,3,2,0
28,2,0,721356,825960,6,4,0
35,2,1,770604,1146336,0,0,0
45,2,0,665508,868164,3,2,0
48,1,0,882204,1063200,0,0,0
38,1,3,625656,982020,0,0,0
28,2,0,796584,954000,6,4,0
46,1,0,651636,791400,0,0,0
32,1,0,380808,738108,2,0,0
30,2,0,621636,940200,0,0,0
30,2,0,467268,893364,0,0,0
39,2,0,574188,685200,0,0,0
36,1,0,794028,969108,0,0,0
35,1,0,654156,842784,0,0,0
25,1,0,663600,888000,3,2,0
37,2,0,757284,1075656,2,2,0
33,1,0,636936,736152,7,6,0
45,1,1,660156,979476,4,3,0
24,1,0,495528,779940,2,2,0
40,1,0,671940,936000,8,5,0
43,2,0,645636,821136,2,0,0
33,1,2,698508,1085100,0,0,0
31,1,0,583188,777420,2,2,0
46,1,0,584988,826044,3,2,0
39,2,1,713364,881208,3,2,0
30,2,3,1145880,1696956,5,0,0
29,1,0,680556,908784,0,0,0
25,2,0,657708,797940,0,0,0
27,2,0,672156,900000,0,0,0
36,2,0,699108,824484,5,5,0
48,2,0,802584,907200,6,5,0
37,1,0,630936,767784,2,2,0
49,1,2,639636,767376,0,0,0
29,2,0,580188,1282848,0,0,0
44,1,0,709236,901584,2,2,0
26,2,0,1024080,1375632,0,0,0
24,1,0,873804,1058748,0,0,0
30,1,1,724164,894012,2,0,0
49,2,0,766956,906240,0,0,0
40,2,1,656556,772572,23,5,0
35,1,0,676308,852252,0,0,0
44,1,0,712956,862560,3,3,0
49,2,0,688956,834540,0,0,0
29,2,0,609972,805020,2,2,0
27,1,0,487248,621420,3,2,0
24,1,0,719364,852816,2,2,0
23,1,0,835476,1140516,13,3,0
47,1,0,428316,769764,17,5,1
25,1,0,796464,1027284,0,0,0
39,2,0,586836,799200,2,0,0
32,1,0,708156,912336,3,3,0
45,2,0,366000,834000,2,0,0
29,2,0,669420,902916,0,0,0
45,2,0,615636,771540,10,3,0
47,2,0,526188,711180,3,3,0
35,1,0,597636,885600,5,4,0
37,2,3,696756,1069068,0,0,0
33,1,0,559740,786492,0,0,0
27,1,0,663108,904332,2,2,0
25,1,0,688308,833952,0,0,0
28,1,0,1140120,1903476,10,3,0
27,2,1,655836,795816,0,0,0
35,1,0,692316,818760,5,5,0
34,2,0,603636,851892,4,2,0
44,1,0,556188,825000,8,5,0
39,2,0,538188,853848,0,0,0
26,1,0,586188,776520,0,0,0
42,1,0,770400,1023696,2,2,0
40,2,0,740964,980580,10,8,0
39,2,0,861804,1258200,8,3,0
34,2,2,597336,802572,0,0,0
32,1,0,480648,796332,0,0,0
28,2,0,648936,1014000,0,0,0
47,1,0,365808,723384,0,0,0
47,1,0,582588,725400,4,2,0
37,1,2,633636,762000,2,2,0
40,2,0,541740,775584,0,0,0
47,2,0,544188,1011480,15,4,0
45,1,0,657108,996000,0,0,0
27,1,0,580188,895320,0,0,0
34,2,0,470520,671208,8,0,0
43,2,0,684156,848088,0,0,0
26,1,0,647508,804996,0,0,0
48,1,0,670116,819252,0,0,0
44,1,0,746556,841920,9,5,0
46,2,0,725724,869136,2,2,0
35,1,0,1165080,1400376,7,3,1
39,1,0,610596,774276,3,2,0
37,2,1,704352,873408,0,0,0
40,2,0,817404,937848,20,11,1
27,2,0,980232,1373388,0,0,0
44,2,0,550188,773856,5,4,0
34,2,0,996396,1537752,0,0,0
28,2,0,456468,1296504,3,0,0
42,2,0,658956,759756,4,4,0
24,1,0,852924,1057560,2,2,0
43,2,1,562188,837984,3,3,0
35,2,1,867804,1474956,0,0,0
43,2,0,305148,546000,6,2,0
36,1,1,676956,996420,0,0,0
41,2,0,670956,838812,0,0,0
38,2,0,518700,840240,5,5,0
46,1,0,580188,832512,25,9,0
46,1,0,706152,844800,10,4,0
47,2,1,630936,936648,2,2,0
50,2,3,556188,794076,2,0,0
43,1,0,467268,636660,3,3,0
27,1,0,755364,860028,0,0,0
40,1,0,680556,821652,3,2,0
41,1,0,544188,821628,2,0,0
42,1,0,675108,863424,0,0,0
30,2,0,472728,951852,0,0,0
48,1,0,636636,834480,0,0,0
33,1,0,596556,1692420,3,3,0
27,1,1,596436,771948,0,0,0
28,1,0,547740,881400,0,0,0
37,2,0,713928,845160,2,2,0
37,2,1,408660,820092,0,0,0
37,2,0,767364,868896,7,5,0
32,1,0,615600,830700,2,0,0
31,2,0,536988,819000,2,2,0
40,2,0,832884,1098192,0,0,0
48,2,0,544188,720840,6,2,0
25,2,1,615480,875880,0,0,0
28,1,0,842400,1080180,0,0,0
48,2,0,838404,1013316,2,0,0
24,2,0,612324,822816,0,0,0
38,2,0,794028,1060920,0,0,0
28,2,0,695124,888960,2,2,0
48,2,1,681720,833376,2,2,0
46,2,0,619836,840000,0,0,0
26,2,1,615636,1307256,0,0,0
47,2,0,770664,910560,10,4,0
42,2,0,603636,764364,0,0,0
30,2,0,573276,752484,2,2,0
42,1,0,796584,966000,2,2,0
45,2,3,662508,971496,5,4,0
37,1,0,504528,628944,4,3,0
38,2,1,650556,896400,0,0,0
46,2,0,398388,923988,0,0,0
33,1,0,731364,856080,0,0,0
33,1,0,639636,800640,4,3,0
37,2,1,713364,917436,0,0,0
50,2,0,446184,577452,10,4,0
40,1,0,818028,974640,3,2,0
32,2,0,600936,836040,0,0,0
44,1,0,639540,847140,3,3,0
27,2,0,733764,981816,0,0,0
34,2,0,830028,1137096,14,5,0
40,2,0,855804,1172772,0,0,0
40,2,0,356328,561000,0,0,0
37,2,0,831804,1212000,0,0,0
50,1,0,508728,705408,5,2,0
32,2,1,857028,1193604,0,0,0
29,1,0,731364,841560,0,0,0
42,2,0,612936,780840,0,0,0
47,1,0,615636,781500,0,0,0
26,2,0,615636,1236672,0,0,0
36,1,0,710484,970500,0,0,0
26,2,1,748764,995304,0,0,0
37,2,0,562176,822648,0,0,0
42,2,0,583788,915000,21,5,0
28,2,0,651636,754800,0,0,0
27,1,0,443268,957444,4,3,0
46,1,0,639636,773412,10,6,0
27,1,0,676908,808116,0,0,0
43,1,0,559188,822360,3,3,0
30,1,0,559740,720000,2,0,0
46,2,0,736956,1254084,5,3,0
24,1,0,615636,761724,6,0,0
37,1,0,439668,956544,0,0,0
41,1,0,620436,860280,6,2,0
30,1,0,691332,984000,5,3,0
29,2,0,461268,725652,5,3,0
50,2,0,430068,802992,0,0,0
25,1,0,644436,739008,2,0,0
31,2,0,574188,1041456,0,0,0
48,1,0,655908,870648,0,0,0
35,1,1,582588,791736,4,4,0
41,2,1,648072,813672,0,0,0
34,1,0,589836,1013016,0,0,0
30,2,0,471288,675732,2,0,0
41,1,0,702000,876000,0,0,0
46,2,1,592188,796296,3,2,0
28,1,0,602436,901320,2,2,0
25,1,0,669996,900240,0,0,0
29,2,0,737364,834000,0,0,0
46,1,0,506808,907644,0,0,0
31,1,0,655308,1134612,0,0,0
33,1,0,563856,792024,0,0,0
38,1,0,826584,990000,0,0,0
37,2,3,693036,885156,10,5,0
39,1,2,718956,937560,16,6,1
30,2,0,770184,1057608,0,0,0
28,1,0,584388,727800,0,0,0
36,1,0,728556,895080,0,0,0
42,2,0,582696,861648,0,0,0
35,2,0,705108,958632,2,0,0
26,1,0,629736,828768,0,0,0
41,1,0,558588,832380,6,5,0
36,2,0,657108,875424,3,2,0
29,2,3,672156,837216,0,0,0
24,1,0,481248,732516,2,0,0
33,1,3,670128,898380,0,0,0
42,2,1,500928,782592,27,6,0
26,1,0,736596,957384,0,0,0
29,1,0,728556,935676,2,2,0
26,1,1,702108,863568,2,2,0
25,2,0,410628,577500,0,0,0
26,2,0,377808,612300,2,2,0
45,2,1,614256,912816,0,0,0
46,1,0,555588,898116,3,2,0
38,1,0,752364,969840,5,2,0
32,2,0,1098600,1657716,4,2,0
31,2,0,672156,1300428,0,0,0
42,2,0,675108,777384,4,0,0
30,2,0,545940,816000,0,0,0
38,1,3,731364,848028,2,2,0
39,1,0,746964,901020,4,0,0
38,2,0,906948,1021320,0,0,0
33,1,0,801612,955200,15,11,0
37,1,0,640188,860412,13,8,0
27,1,0,644436,858336,6,3,0
35,2,0,618036,723756,5,4,0
39,2,0,825228,931608,13,7,0
35,2,0,709764,810360,0,0,0
46,2,1,608196,910848,0,0,0
31,2,1,440868,579600,0,0,0
25,1,0,525204,833616,5,2,0
35,1,0,858204,1185120,0,0,0
26,1,0,710556,871848,2,0,0
37,1,0,803724,968400,7,5,0
44,2,0,708564,808464,7,2,0
35,1,0,648156,747084,3,2,0
28,2,0,532188,787092,0,0,0
27,2,0,691908,799920,7,5,0
37,2,0,622836,822000,17,3,0
42,2,0,333600,900468,0,0,0
39,2,0,586188,799056,0,0,0
30,1,0,514728,754260,0,0,0
46,1,0,849804,1158000,4,3,0
35,1,0,736956,1041012,2,2,0
36,1,0,567780,720672,5,4,1
45,2,0,603636,753600,8,4,0
28,1,0,550968,738000,5,2,0
48,2,0,897012,1248864,2,2,0
24,2,0,687108,938676,0,0,0
45,1,0,754164,948000,2,0,0
30,2,0,694956,793908,2,2,0
43,1,0,734436,930000,9,3,0
34,2,0,535788,675972,0,0,0
43,2,0,679908,873432,16,10,0
25,2,0,826584,1068000,3,0,0
41,2,0,544668,725388,16,7,0
38,1,0,526188,664380,0,0,0
39,2,0,507696,746160,0,0,0
26,1,0,847476,1080000,2,0,0
25,1,0,725364,1026600,0,0,0
42,1,0,713364,900000,2,0,0
30,1,0,585396,807180,0,0,0
49,1,0,808584,946800,4,3,0
31,2,0,449268,753720,2,2,0
26,2,1,584988,833880,0,0,0
31,1,0,808584,925752,3,3,0
36,1,0,548196,849336,3,2,0
28,1,3,606216,816516,0,0,0
31,2,0,560988,770292,0,0,0
43,2,0,705108,824436,18,5,0
40,2,1,484908,807480,0,0,0
32,2,0,604596,822168,0,0,0
47,2,1,582696,791760,0,0,0
37,1,0,532188,809496,0,0,0
45,2,0,649908,880020,2,2,0
39,2,0,550188,800376,0,0,0
34,1,0,722556,836928,0,0,0
41,2,3,743364,926460,0,0,0
45,2,0,636036,782208,0,0,0
47,2,0,590556,871356,11,3,0
26,1,0,665940,811524,2,2,0
26,1,0,711108,847776,0,0,0
29,2,0,615636,784596,3,3,0
49,2,0,849804,962892,6,0,0
34,2,0,890148,1021872,2,0,0
34,2,0,502728,711480,0,0,0
33,1,0,527268,749172,0,0,0
47,2,1,829476,1137960,0,0,0
44,2,0,909012,1075164,0,0,0
41,1,1,294888,845940,9,7,1
33,2,0,736164,842292,2,0,0
40,1,0,658728,809124,13,2,0
36,2,0,554988,743520,3,0,0
27,1,2,820584,988800,4,4,0
36,2,0,693108,877224,2,2,0
50,2,0,614736,880296,2,0,0
40,2,0,739356,851580,3,0,0
34,2,2,597636,838860,4,3,0
28,1,0,774984,882276,6,0,0
30,2,0,514728,754752,0,0,0
