Property_Type,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Water_Supply,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,aqi_range
5,1070,6,1,1,0,1,3,6.97,2,1,117,3.51,2
2,645,6,3,1,3,0,3,5.13,1,1,111,2.27,2
4,427,2,2,1,0,0,3,7.7,3,1,103,2.89,2
1,2039,2,1,1,1,0,3,7.39,0,1,123,4.13,2
3,3436,14,3,0,0,1,2,7.64,1,1,169,3.75,3
0,163,1,3,0,0,0,1,5.02,0,1,8,4.19,0
0,194,4,1,0,0,0,3,7.49,2,1,165,3.44,3
4,320,2,1,2,0,0,2,6.17,1,1,162,3.77,3
2,1022,7,1,1,0,0,3,7.94,1,1,165,4.07,3
0,793,3,1,1,1,1,2,7.32,1,1,81,3.24,1
1,2262,5,4,1,0,0,3,6.75,1,1,146,4.1,2
1,1426,2,2,1,0,0,1,7.57,0,1,163,4.07,3
0,557,1,3,1,0,1,3,6.1,1,1,169,4.08,3
1,2251,2,2,1,0,0,1,7.32,0,1,93,4.16,1
0,568,3,2,0,0,0,3,5.22,0,1,89,4.81,1
1,1800,3,1,1,1,0,1,6.93,0,1,119,3.51,2
2,957,4,1,0,0,0,2,7.37,3,1,146,2.53,2
3,2705,9,5,0,1,0,0,6.73,2,1,112,1.95,2
1,1678,5,4,2,0,1,2,6.13,1,1,116,3.83,2
4,232,0,1,1,2,0,-1,5.9,1,1,104,2.9,2
0,330,3,1,1,0,0,2,8.15,1,2,190,3.66,3
0,825,2,1,1,1,1,1,6.2,3,2,161,1.51,3
0,687,4,3,0,1,0,0,7.52,0,1,164,3.13,3
0,882,1,3,2,1,0,3,4.27,0,2,709,4.2,5
0,827,1,1,2,1,0,3,6.89,0,1,165,4.08,3
0,180,1,2,2,0,0,2,6.57,1,1,116,3.83,2
0,914,1,3,2,0,0,1,6.64,0,1,121,4.13,2
4,228,0,2,2,0,0,1,7.6,0,1,84,4.17,1
1,1523,5,1,1,1,0,3,4.81,0,1,80,4.2,1
1,1263,2,1,0,0,1,3,7.44,0,1,85,4.8,1
1,1334,2,2,1,1,1,3,6.75,0,1,92,4.17,1
0,243,1,3,1,0,0,3,6.79,0,1,138,4.74,2
0,360,2,1,1,0,1,1,7.12,0,1,139,4.11,2
1,2041,5,2,1,0,0,1,8.57,2,2,124,2.8,2
2,741,4,1,0,0,0,3,7.13,1,1,145,4.1,2
1,2067,4,1,0,0,0,3,5.68,1,1,82,4.19,1
3,3293,4,5,1,1,0,2,5.65,1,1,119,3.2,2
2,1156,4,2,2,1,0,2,7.6,1,1,162,3.13,3
2,434,7,2,1,1,0,3,8.61,3,2,121,2.17,2
3,4132,7,6,2,0,0,3,7.69,0,1,84,4.8,1
2,823,4,2,0,0,0,1,8.48,1,2,169,3.37,3
0,239,4,3,1,1,0,2,6.56,1,1,111,3.2,2
2,995,4,1,1,0,0,3,6.26,0,1,144,4.73,2
3,2115,11,6,1,0,0,1,6.46,0,1,91,4.17,1
4,399,1,1,1,0,0,2,5.91,2,1,118,3.2,2
3,3714,8,3,2,2,0,2,5.52,0,1,101,3.22,2
0,180,2,2,1,1,1,2,5.96,0,1,89,3.86,1
0,546,2,2,0,2,1,3,7.86,0,0,160,3.51,3
0,991,3,1,0,0,0,3,7.14,1,2,167,4.07,3
2,470,6,2,1,0,0,3,5.51,1,1,82,4.19,1
1,1613,4,4,2,0,0,1,7.59,3,1,119,2.25,2
0,354,4,3,2,1,0,2,6.0,0,1,97,3.85,1
3,1880,5,4,2,1,0,3,4.83,2,1,84,2.93,1
3,3563,14,2,1,1,0,3,7.03,1,1,116,3.51,2
1,1161,5,1,1,1,0,1,6.64,0,1,147,3.47,2
3,3434,11,6,0,1,0,1,6.07,0,1,155,3.47,3
1,2059,4,2,2,0,0,3,6.71,0,1,92,4.8,1
0,848,3,1,0,1,0,3,6.78,1,1,138,3.48,2
0,593,3,1,2,0,0,3,6.81,1,1,137,4.11,2
2,756,4,3,1,0,0,3,4.16,1,1,108,4.16,2
0,449,4,3,0,0,0,3,7.57,0,0,83,4.8,1
4,389,0,1,1,0,0,3,6.77,3,1,111,2.89,2
1,1729,3,1,1,1,0,3,5.49,1,1,117,3.52,2
3,3279,15,2,0,0,0,1,5.4,1,2,94,3.48,1
2,820,4,2,0,1,0,1,6.6,1,1,154,2.84,3
1,1603,3,4,1,0,0,0,4.67,0,1,115,3.84,2
4,236,3,2,1,2,1,3,3.95,0,0,22,3.71,0
2,921,6,2,2,1,0,1,7.08,0,2,105,3.46,2
2,663,4,3,1,0,0,3,4.69,2,1,120,3.52,2
0,602,3,2,0,1,0,2,5.72,1,0,114,3.27,2
0,704,4,1,0,2,-1,3,6.07,0,1,146,3.48,2
0,606,1,2,2,1,0,1,4.73,2,1,87,2.3,1
0,306,4,1,1,0,0,3,6.86,0,1,117,4.76,2
2,1252,6,1,2,0,0,1,7.49,0,1,93,4.16,1
0,806,1,3,2,0,1,2,7.02,0,1,91,4.48,1
1,1276,2,3,1,0,1,3,6.36,0,1,147,4.73,2
0,186,4,3,2,0,1,3,8.1,2,2,187,3.35,3
1,1857,5,4,0,0,0,3,6.38,0,1,117,4.77,2
1,1631,2,1,2,3,0,2,7.65,1,1,123,1.93,2
2,584,7,1,0,1,0,2,6.11,0,1,162,3.77,3
2,590,5,3,1,1,-1,2,7.88,1,1,90,3.22,1
4,218,3,2,1,1,0,1,4.86,2,1,88,2.3,1
3,4032,9,5,0,0,0,1,3.99,3,0,42,2.43,0
1,1325,3,3,2,1,1,3,7.38,3,1,140,2.22,2
1,1513,3,1,1,0,0,2,5.57,0,1,111,4.47,2
0,355,1,3,0,0,0,3,5.3,1,1,94,4.17,1
2,483,7,3,0,1,1,3,7.27,0,1,154,4.09,3
0,963,4,1,1,0,0,2,7.24,0,1,91,4.48,1
1,1808,2,3,1,0,1,3,5.94,0,1,102,4.79,2
1,1657,4,2,1,0,0,-1,7.51,3,1,132,2.86,2
0,124,1,3,1,0,-1,3,6.13,0,1,165,4.08,3
0,560,1,3,0,0,1,3,6.02,2,1,114,3.52,2
1,1784,2,1,1,0,0,0,5.61,1,1,83,3.25,1
1,2036,4,1,2,0,1,1,6.93,0,1,124,4.13,2
3,4080,7,2,1,0,0,3,5.64,1,1,100,4.16,1
0,330,3,1,0,1,0,3,6.09,0,1,92,4.17,1
5,1253,2,3,0,0,0,3,7.53,2,1,81,3.55,1
1,1989,3,4,1,0,1,2,4.59,2,1,120,3.21,2
0,819,2,1,1,0,0,3,7.57,0,1,170,4.69,3
1,1423,2,2,0,0,1,3,7.58,0,1,161,4.7,3
0,441,2,3,0,0,0,2,6.19,0,1,84,4.5,1
0,293,3,3,0,0,0,1,5.24,2,1,89,2.93,1
3,4121,6,5,2,0,0,3,7.12,0,1,144,4.73,2
0,557,4,3,0,0,0,2,7.74,1,1,164,3.76,3
0,962,2,2,0,1,0,2,4.07,2,1,89,2.62,1
0,396,2,3,1,0,1,3,7.57,0,1,122,4.75,2
2,1110,4,1,1,1,0,3,7.06,3,1,107,2.26,2
3,3987,10,2,1,1,1,3,6.56,0,1,147,4.1,2
1,1837,2,3,1,1,1,1,6.49,0,1,91,3.54,1
0,743,3,2,1,0,0,1,6.56,0,1,152,4.09,3
1,1331,5,1,1,0,0,1,6.74,0,1,160,4.08,3
1,1579,4,3,1,0,0,1,6.04,0,2,163,4.02,3
0,6772,2,2,1,0,1,3,7.41,0,1,116,4.76,2
0,779,1,3,0,0,0,3,6.38,0,1,98,4.79,1
2,996,5,1,2,1,0,3,5.19,0,1,80,4.19,1
3,3064,10,6,0,2,0,2,7.08,1,1,158,2.51,3
1,1331,4,4,1,0,1,3,8.77,0,2,166,4.63,3
2,1040,6,3,0,0,0,3,5.9,1,1,96,4.17,1
0,271,2,3,2,0,0,1,2.65,3,0,50,2.43,0
3,18317,4,6,0,1,-1,3,7.05,0,1,131,4.12,2
2,851,4,3,1,0,0,1,5.14,0,1,117,4.15,2
2,1001,7,1,1,0,0,3,5.53,0,1,84,4.81,1
1,1301,3,3,1,1,0,2,4.38,1,1,101,3.23,2
2,838,4,2,1,0,0,1,6.79,0,1,85,4.18,1
1,1867,3,3,1,0,-1,3,7.06,0,1,107,4.77,2
0,832,4,2,2,1,1,2,4.66,1,1,88,3.24,1
3,3275,12,6,0,1,0,3,7.4,0,1,119,4.13,2
3,2077,10,2,1,1,0,2,7.61,0,0,100,3.9,1
0,879,4,1,1,0,0,3,6.1,0,1,111,4.78,2
1,1436,3,1,0,0,0,3,6.65,2,1,154,3.46,3
1,2219,5,2,0,2,0,3,6.83,0,1,150,3.47,2
1,1820,5,2,1,2,0,3,5.02,0,1,89,3.56,1
0,602,4,2,1,0,0,2,5.88,1,1,93,3.86,1
3,3459,15,2,0,1,1,2,6.56,0,1,163,3.77,3
4,318,0,1,0,0,0,2,7.25,1,1,106,3.83,2
2,1022,5,2,0,0,0,2,7.01,0,1,129,4.43,2
0,863,1,1,1,1,0,2,6.07,1,1,137,3.17,2
2,1149,5,1,0,0,1,2,6.65,0,1,119,4.45,2
0,719,1,3,2,1,0,3,8.29,0,2,122,4.06,2
1,1946,3,4,1,0,0,0,6.68,2,1,169,2.5,3
1,2232,3,4,1,0,0,3,7.07,0,1,124,4.75,2
0,473,4,2,1,0,0,3,7.01,0,2,132,4.68,2
2,622,4,2,2,0,-1,2,5.19,1,1,82,3.88,1
3,3973,14,4,1,2,0,3,7.14,0,0,144,3.54,2
1,1299,5,1,2,1,0,3,5.17,1,1,104,3.54,2
0,104,4,1,1,0,0,3,5.01,1,1,105,4.16,2
1,1563,2,1,1,1,0,3,7.75,0,1,127,4.12,2
2,1279,7,2,0,0,0,3,6.39,3,1,157,2.83,3
0,235,3,2,1,0,0,2,6.38,0,1,111,4.46,2
2,418,5,2,1,0,0,2,8.12,3,2,125,2.49,2
1,1126,2,1,1,0,0,3,7.38,0,1,163,4.7,3
1,2075,3,1,1,1,-1,3,7.2,0,1,93,4.16,1
3,4099,11,5,2,0,0,2,6.42,1,2,158,3.77,3
1,1538,2,4,2,0,1,2,6.83,0,1,127,4.44,2
2,692,5,3,0,0,0,-1,6.02,0,1,161,4.4,3
2,1209,5,3,2,0,1,0,7.17,2,1,112,2.57,2
2,849,4,1,1,1,0,0,5.68,1,1,96,2.6,1
1,1808,5,4,0,1,0,3,7.16,0,1,94,4.16,1
1,2227,2,1,1,1,0,3,5.95,0,1,113,4.15,2
1,1145,5,4,2,0,0,2,8.4,2,2,141,3.09,2
0,588,3,1,1,0,0,3,6.95,3,1,162,2.82,3
1,1532,5,2,0,2,0,1,7.26,0,1,142,2.85,2
0,141,3,2,0,1,0,3,5.78,1,1,88,3.55,1
1,2055,4,4,2,1,1,3,7.38,0,1,88,4.17,1
1,1789,3,1,2,0,0,2,6.08,0,1,162,4.4,3
0,656,4,1,1,1,0,2,5.81,0,1,94,3.86,1
1,1873,4,2,1,1,0,3,7.59,0,1,93,4.16,1
2,1033,7,2,1,0,0,2,7.63,0,1,87,4.48,1
0,764,1,1,1,0,0,3,5.53,1,1,113,4.15,2
1,1209,5,1,1,0,0,3,4.23,1,1,114,4.16,2
3,3221,15,3,2,0,0,2,6.53,2,1,95,3.22,1
4,426,0,2,1,0,0,3,7.66,0,1,132,4.74,2
3,4297,9,5,2,0,0,3,5.48,2,1,91,3.55,1
0,658,3,3,0,0,0,1,5.62,0,1,86,4.18,1
2,715,4,2,0,1,0,1,5.39,0,1,117,3.52,2
1,1760,3,3,0,0,0,2,5.22,0,1,118,4.46,2
4,348,3,2,1,2,1,3,7.84,0,1,143,3.47,2
2,685,5,1,2,0,0,3,6.44,0,1,136,4.74,2
1,1566,4,4,1,0,0,1,5.68,0,1,107,4.16,2
3,3672,4,5,1,0,0,3,4.64,1,1,111,4.16,2
4,466,2,1,2,0,1,2,6.89,2,1,135,3.17,2
0,659,4,2,0,1,0,1,5.44,2,1,110,2.27,2
3,2396,9,3,0,0,0,1,5.3,1,1,88,2.93,1
2,943,4,1,2,2,0,2,4.34,1,1,85,2.62,1
2,812,6,1,0,0,0,2,6.36,0,1,126,4.44,2
4,477,3,2,1,2,0,3,5.99,1,1,80,2.93,1
0,181,4,1,2,1,0,3,6.47,0,1,163,4.08,3
1,2154,3,3,1,1,0,2,6.74,0,1,81,3.87,1
0,756,1,3,1,0,0,2,5.28,1,1,112,3.84,2
0,669,4,1,1,0,0,3,4.58,2,1,95,3.55,1
0,474,2,1,1,1,0,3,4.94,1,1,81,3.57,1
2,855,6,3,2,0,0,1,5.97,2,1,99,2.91,1
1,1738,2,2,2,1,0,2,8.63,1,2,176,3.05,3
0,819,2,2,1,0,0,2,6.07,0,1,143,4.42,2
2,521,6,3,1,0,0,1,6.99,0,1,120,4.13,2
1,2044,2,1,1,0,0,3,4.81,0,1,102,4.8,2
1,2289,4,2,0,0,0,3,4.04,0,1,114,4.78,2
0,203,2,2,0,1,0,3,7.24,0,1,91,4.17,1
1,1777,5,2,0,0,1,3,7.7,0,1,107,4.77,2
0,961,4,3,1,1,0,3,6.44,0,1,146,4.1,2
0,375,1,1,0,0,0,1,5.06,1,1,102,3.54,2
1,1702,2,2,1,0,0,2,7.89,0,1,114,4.45,2
1,1967,3,1,2,0,0,1,6.03,0,1,142,4.11,2
0,568,2,1,1,3,0,1,7.1,0,1,159,2.2,3
3,3832,9,3,1,0,1,3,7.2,3,1,112,2.88,2
0,597,4,2,1,0,0,1,8.96,2,2,175,2.73,3
0,843,4,3,1,0,0,2,3.73,1,1,65,3.91,1
1,1602,4,4,1,0,0,2,6.28,1,1,84,3.87,1
1,1811,4,3,0,0,1,3,6.25,0,1,125,4.76,2
3,3281,4,6,2,0,0,2,7.53,0,1,132,4.43,2
0,344,3,2,1,3,0,2,8.06,0,2,182,2.42,3
0,422,3,2,2,0,0,2,6.19,3,1,116,2.57,2
0,668,2,1,1,0,0,3,6.46,1,1,89,4.17,1
0,257,1,2,1,0,0,3,6.7,1,1,105,4.15,2
0,980,3,2,1,0,1,1,7.69,0,1,167,4.07,3
1,1899,3,3,0,0,0,3,4.38,0,1,110,4.79,2
0,297,2,2,1,0,0,2,5.07,2,1,88,2.61,1
1,1100,4,3,1,3,0,1,7.17,0,1,126,2.24,2
4,460,2,1,1,0,1,1,4.35,1,1,96,3.55,1
1,1651,2,4,2,0,0,3,7.25,0,1,134,4.74,2
0,432,2,3,0,0,1,1,3.88,1,0,97,3.61,1
1,1619,5,1,1,1,0,3,6.4,0,1,127,4.13,2
1,1418,5,1,1,1,0,3,7.18,2,1,86,2.92,1
0,504,3,2,1,0,0,2,6.93,3,1,160,2.51,3
1,2220,2,2,1,0,0,3,4.28,2,1,102,3.54,2
0,467,2,3,0,0,0,1,7.98,0,1,133,4.11,2
0,794,3,3,0,3,0,2,4.19,0,1,102,2.6,2
1,1631,3,1,0,1,1,2,5.4,0,1,116,2.58,2
2,1133,6,3,1,0,-1,2,6.52,0,1,136,4.43,2
2,1193,5,3,2,1,1,3,8.17,2,2,164,2.75,3
0,694,2,3,1,0,0,2,7.72,2,1,135,3.17,2
1,1202,4,4,1,3,1,1,5.73,1,1,118,1.63,2
1,1892,4,2,1,0,0,-1,5.37,1,1,94,4.17,1
0,526,4,2,1,1,0,3,6.57,0,1,116,4.14,2
1,1282,3,1,1,1,0,3,7.75,0,1,128,4.12,2
2,1150,7,1,1,3,0,3,6.08,0,1,143,2.85,2
4,437,3,1,2,0,0,3,9.33,2,2,182,3.35,3
3,3482,4,5,0,1,1,3,7.63,0,1,100,4.15,1
1,1139,2,4,1,1,0,3,6.33,3,1,120,2.25,2
0,770,4,3,0,0,0,1,6.74,2,1,111,2.89,2
0,585,1,3,1,1,1,1,7.03,0,1,132,3.49,2
0,234,1,3,1,0,0,3,7.95,3,1,124,2.87,2
0,663,3,1,2,0,0,3,6.18,3,1,83,2.93,1
1,1130,3,1,1,0,1,3,2.85,1,0,14,3.73,0
1,1228,3,4,1,0,1,-1,5.55,1,1,94,4.17,1
2,644,6,2,1,0,0,3,5.11,1,1,95,4.17,1
0,473,3,2,0,3,1,1,6.5,3,1,105,0.39,2
2,773,7,2,2,0,1,3,6.98,1,1,81,4.18,1
0,377,3,3,1,0,0,3,6.57,2,1,80,3.56,1
1,1321,5,3,2,0,0,3,4.81,2,1,115,3.52,2
0,642,1,3,0,1,0,3,5.68,1,1,108,3.53,2
0,636,1,2,1,2,1,3,7.1,0,1,93,3.54,1
1,2171,4,4,2,0,0,3,6.24,0,1,102,4.79,2
1,1756,5,4,0,0,1,3,6.08,0,1,96,4.79,1
1,1480,5,2,1,1,0,3,7.04,0,1,119,4.13,2
0,129,2,1,0,0,1,3,7.77,0,1,102,4.78,2
2,423,4,1,0,0,1,2,4.91,0,1,99,3.23,1
2,507,6,2,1,1,0,3,4.84,1,1,116,3.52,2
0,914,3,2,1,0,0,3,7.79,1,1,154,4.08,3
0,975,1,1,1,0,0,3,4.31,2,1,94,3.55,1
4,364,2,1,0,0,0,3,7.89,0,1,140,4.73,2
2,1272,5,3,1,0,0,3,6.67,1,1,123,4.13,2
0,683,4,2,1,2,0,3,6.39,0,1,85,3.55,1
0,439,2,1,1,2,1,1,7.8,0,1,102,2.89,2
0,903,1,1,2,0,0,3,7.54,0,1,154,4.71,3
3,3435,14,3,1,0,0,3,7.23,0,1,86,4.8,1
0,391,1,1,1,0,0,1,6.96,2,1,152,2.84,3
4,455,3,1,1,0,0,3,7.63,0,1,113,4.76,2
3,3175,13,6,1,0,0,3,7.69,0,1,124,4.12,2
0,146,1,1,1,0,1,2,7.44,0,1,153,4.4,3
0,25300,4,1,2,0,0,3,6.92,0,2,142,4.67,2
2,771,7,2,1,1,0,3,5.92,0,1,93,4.17,1
4,409,0,2,1,0,0,2,6.18,3,1,158,2.52,3
3,3712,14,5,0,0,0,3,6.3,2,1,164,3.45,3
0,810,4,1,0,0,0,3,5.39,1,1,115,4.15,2
0,677,3,2,0,0,0,0,5.82,1,1,98,3.22,1
1,1608,4,3,2,0,1,3,5.98,1,1,101,4.16,2
0,743,4,1,2,0,1,2,7.58,1,1,139,3.79,2
2,839,7,3,1,0,1,1,6.95,3,1,155,2.2,3
4,373,2,1,0,1,0,0,8.9,1,2,197,2.39,3
3,4175,5,5,1,0,1,3,5.94,0,1,108,4.78,2
0,138,3,1,0,0,0,0,6.52,3,1,132,1.92,2
1,1453,4,2,1,0,0,2,5.08,1,1,96,3.86,1
3,18852,13,4,2,0,0,2,2.71,3,0,6,2.8,0
0,234,4,2,0,0,0,0,7.76,1,1,96,3.22,1
2,515,4,3,0,0,0,2,5.51,1,1,97,3.86,1
1,1429,4,3,1,0,1,3,7.56,1,1,141,4.1,2
0,413,3,2,2,0,0,3,4.87,1,1,106,4.16,2
1,1855,4,3,2,0,1,0,5.47,0,1,111,3.84,2
0,688,4,1,1,2,0,2,6.13,0,1,150,3.16,2
1,2166,4,1,2,0,0,1,6.05,0,1,80,4.19,1
1,1475,3,2,2,0,1,1,5.85,1,1,105,3.53,2
1,1979,4,3,0,0,0,3,7.64,0,1,96,4.78,1
0,617,3,2,2,0,0,2,7.44,1,1,119,3.82,2
0,651,1,3,1,2,1,1,5.84,0,1,118,2.89,2
1,1221,2,3,0,0,0,1,3.09,1,0,85,3.63,1
0,774,2,1,1,0,1,1,7.05,3,2,92,2.22,1
1,2235,3,2,1,0,0,2,5.39,1,1,103,3.85,2
1,1771,2,1,0,0,0,3,6.26,0,1,86,4.81,1
0,737,3,3,1,0,1,2,5.98,0,1,92,4.49,1
0,526,2,3,2,0,0,1,5.06,2,1,91,2.92,1
1,1635,2,3,1,0,0,1,7.61,3,1,116,2.25,2
0,136,4,1,0,0,0,3,4.55,0,1,91,4.81,1
4,228,3,1,1,1,0,1,4.68,1,1,107,2.91,2
0,583,4,1,1,3,0,2,7.17,2,1,130,1.29,2
0,922,2,3,1,1,0,3,6.79,0,1,94,4.17,1
4,364,2,2,1,0,0,1,4.81,1,1,106,3.54,2
1,2184,3,3,1,0,0,3,6.66,0,1,112,4.77,2
3,3449,10,4,1,0,0,0,6.65,0,1,167,3.13,3
1,1897,4,3,1,0,0,3,6.38,1,2,153,4.09,3
0,432,1,3,1,0,0,2,5.38,0,1,107,4.47,2
3,2889,8,6,1,1,0,2,5.61,0,1,103,3.85,2
2,821,7,2,1,0,1,3,7.83,0,1,94,4.79,1
0,15823,2,2,1,2,1,1,4.53,0,1,86,2.93,1
0,400,2,1,1,0,1,2,7.5,2,1,129,3.18,2
2,898,5,1,1,0,1,2,5.9,1,1,119,3.83,2
4,369,0,1,2,0,1,2,6.19,0,1,98,4.48,1
4,469,1,1,1,0,1,2,7.11,0,1,99,4.47,1
5,807,2,3,1,0,0,3,2.76,0,0,43,4.94,0
0,945,4,3,1,1,1,3,6.66,0,1,158,4.09,3
0,343,3,3,1,1,0,2,7.92,0,1,82,3.86,1
1,1442,3,3,1,1,0,2,5.06,0,1,80,3.88,1
3,4279,11,5,0,0,0,1,5.44,1,1,84,3.56,1
0,807,4,1,0,0,0,2,5.72,0,1,108,4.47,2
0,621,3,2,0,1,0,1,7.39,2,1,84,2.29,1
0,451,4,2,2,0,0,3,6.96,0,1,118,4.76,2
1,2118,5,1,1,0,0,3,7.37,0,1,158,4.71,3
2,1200,6,3,1,1,0,3,8.3,0,2,192,3.97,3
1,1903,4,2,1,0,0,3,7.22,0,1,106,4.78,2
0,947,4,1,1,1,0,3,5.43,1,1,99,3.54,1
2,781,7,1,0,1,0,1,7.0,2,1,92,2.28,1
0,424,1,2,1,0,1,3,7.88,1,1,141,4.1,2
1,1500,2,2,1,0,0,0,7.69,0,1,131,3.8,2
4,497,3,1,2,0,1,1,4.99,2,0,96,2.98,1
1,1815,5,1,0,1,0,3,8.02,0,2,189,3.98,3
0,309,2,1,1,0,0,3,6.65,1,1,99,4.16,1
1,1180,4,3,0,0,0,3,5.67,1,1,80,4.19,1
1,1311,5,4,1,0,0,-1,5.96,0,1,112,4.78,2
0,916,4,2,2,0,-1,1,5.27,2,1,113,2.9,2
2,1235,4,1,0,1,0,2,8.64,2,2,192,2.4,3
1,1394,3,4,1,0,0,3,8.38,0,2,152,4.65,3
1,1246,4,2,2,0,0,2,6.17,0,1,133,4.43,2
1,1376,5,1,0,3,1,3,7.34,1,1,88,2.29,1
0,138,3,1,1,0,0,3,7.22,0,2,151,4.72,3
1,1379,3,2,1,0,0,2,5.54,2,1,100,3.22,1
1,1604,5,3,2,0,0,3,6.34,0,2,138,4.68,2
4,209,3,2,1,1,0,2,3.82,2,0,26,2.76,0
1,1364,5,1,1,1,0,3,8.19,2,2,188,2.72,3
1,2108,5,4,1,0,0,2,6.94,1,1,110,2.58,2
1,2027,4,4,2,1,0,0,5.72,2,1,106,1.96,2
0,789,3,3,0,1,0,1,5.83,1,1,88,2.92,1
0,509,4,2,2,0,0,2,6.66,0,1,102,4.47,2
1,1243,3,1,0,1,0,1,6.98,0,1,122,3.5,2
0,570,1,2,2,1,0,3,6.54,1,1,100,3.53,1
0,699,2,3,1,1,0,1,7.1,1,1,100,2.9,1
3,2806,9,6,2,0,0,2,6.91,0,1,129,4.43,2
1,1460,2,4,1,0,0,2,7.25,0,1,110,4.46,2
0,155,1,2,2,0,1,3,6.19,0,1,147,4.73,2
0,130,3,1,0,0,0,1,6.7,3,1,151,2.21,3
2,1196,4,1,1,0,0,3,6.07,1,1,124,4.13,2
1,1407,5,3,0,0,0,0,4.44,1,1,118,3.21,2
4,494,2,1,0,0,1,3,7.28,0,1,118,4.76,2
1,1847,3,2,1,1,0,3,4.96,0,0,90,4.24,1
2,443,7,3,1,0,0,3,4.28,0,1,107,4.79,2
1,1813,5,3,1,0,0,3,7.65,0,1,164,4.7,3
3,2020,8,6,2,0,0,2,7.11,0,1,139,4.42,2
1,1169,3,2,1,0,1,0,6.7,3,1,164,1.88,3
0,516,2,3,1,0,1,2,8.3,0,2,140,4.35,2
1,2244,2,1,2,0,0,2,6.09,0,1,113,4.46,2
1,2119,5,4,0,0,0,2,5.68,0,1,98,4.48,1
1,2236,5,4,0,1,1,2,8.23,0,2,175,3.68,3
2,834,4,2,2,0,1,2,5.75,0,1,92,4.49,1
1,1219,3,4,1,0,0,3,6.73,1,1,158,4.09,3
3,3363,11,5,2,0,0,2,4.42,2,1,106,3.22,2
0,348,3,3,0,0,0,2,4.62,1,1,102,3.86,2
1,1291,2,4,1,1,0,3,7.34,0,1,126,4.12,2
2,1201,5,1,1,0,0,3,7.04,0,2,91,4.73,1
0,249,4,2,2,0,1,2,6.22,0,1,82,4.5,1
3,3996,11,4,1,0,0,3,7.96,0,1,99,4.78,1
0,989,4,2,1,1,0,2,6.09,2,1,92,2.6,1
1,1717,3,4,1,0,1,3,7.09,0,1,106,4.78,2
1,2247,5,4,2,0,1,3,8.1,0,2,178,4.62,3
1,1457,3,1,0,0,0,3,7.5,0,1,170,4.69,3
0,631,1,2,2,0,0,3,5.87,0,1,99,4.79,1
4,217,0,2,0,2,1,3,5.95,1,1,80,2.93,1
0,536,4,3,0,1,0,3,5.66,1,1,114,3.52,2
1,1329,3,2,1,0,1,2,6.39,0,1,108,4.46,2
4,396,3,1,1,0,0,3,7.85,0,1,121,4.75,2
0,748,3,1,1,0,0,3,5.74,0,1,100,4.79,1
1,2033,2,4,2,0,1,3,5.13,0,1,91,4.81,1
2,1288,6,2,0,2,0,2,8.58,1,2,181,2.41,3
0,163,2,2,0,1,0,3,6.75,0,1,154,4.09,3
2,1039,4,2,2,0,0,0,5.94,1,1,93,3.23,1
1,1123,4,3,0,0,0,2,3.21,0,0,56,4.61,1
3,4049,11,6,1,0,0,1,7.4,0,0,100,4.22,1
5,818,3,3,0,0,1,1,6.42,2,1,140,2.85,2
3,2079,6,4,2,0,0,3,7.67,0,1,80,4.8,1
4,357,0,1,1,0,1,2,4.98,0,1,120,4.46,2
3,4224,4,2,1,0,0,2,6.83,0,1,105,4.46,2
1,1237,5,4,1,1,0,1,8.08,0,1,168,3.44,3
1,1580,5,1,1,1,0,3,6.77,0,1,148,4.1,2
0,782,3,2,0,0,1,2,5.48,0,1,84,4.5,1
4,278,0,2,1,0,0,3,6.06,3,1,153,2.84,3
1,2112,5,3,1,0,0,2,5.12,1,1,120,3.83,2
1,1305,4,2,1,1,0,3,6.22,1,1,137,3.49,2
2,1172,7,2,1,0,1,3,6.95,0,1,107,4.78,2
4,427,3,1,1,0,1,0,6.92,0,1,86,3.86,1
3,1873,5,4,1,0,0,3,6.22,0,1,115,4.77,2
2,1165,7,2,1,0,0,2,5.07,0,1,97,4.49,1
1,1935,5,4,2,0,0,3,6.52,0,1,141,4.74,2
1,1905,5,4,1,1,1,2,4.02,1,1,95,3.24,1
1,1791,5,1,0,1,0,2,7.69,3,1,123,1.93,2
0,154,2,1,0,2,0,3,7.06,0,1,95,3.53,1
3,3294,11,6,1,0,0,2,6.26,1,1,104,3.84,2
2,510,5,3,2,2,0,3,7.59,0,1,163,3.45,3
1,1327,4,1,0,0,0,3,5.87,0,1,93,4.8,1
3,2785,5,2,0,0,0,3,7.15,1,1,139,4.11,2
0,859,4,2,0,1,0,3,6.43,0,1,124,4.13,2
2,462,4,2,1,0,0,3,1.69,0,0,24,4.98,0
0,133,1,3,1,1,1,3,7.03,0,1,93,4.16,1
4,323,3,1,2,1,0,0,6.74,3,1,103,1.33,2
0,930,2,1,0,1,0,3,9.24,0,2,193,2.08,3
3,2207,9,2,1,2,1,2,6.59,2,1,123,1.93,2
3,3251,7,5,1,1,0,3,4.79,1,1,98,3.55,1
0,921,1,3,2,0,0,1,7.67,2,1,129,2.86,2
2,599,4,3,2,1,0,3,6.43,0,1,86,4.18,1
